symbol,entry_date,exit_date,entry_price,exit_price,shares,profit,profit_pct,reason
ASELS,2025-03-21,2025-03-26,110.5,116.0,497577,2736673.5,4.97737556561086,Stop Loss
ASELS,2025-03-26,2025-03-28,116.0,119.9000015258789,320495,1249930.98903656,3.3620702809300913,Partial TP
ENKAI,2025-03-21,2025-04-02,57.30543899536133,58.510345458984375,1022516,1232036.1375579834,2.102604019350728,Stop Loss
ASELS,2025-03-26,2025-04-02,116.0,118.3000030517578,961486,2211420.734222397,1.982761251515342,Stop Loss
KOZAL,2025-03-28,2025-04-02,28.959999084472656,27.940000534057617,6260561,-6385763.144784927,-3.5220945533866637,Stop Loss
ENKAI,2025-04-02,2025-04-03,58.510345458984375,60.43819808959961,1031870,1989293.293952942,3.294891895599309,Partial TP
ENKAI,2025-04-02,2025-04-04,58.510345458984375,57.45002365112305,3095611,-3282343.851955414,-1.8121954323524057,Stop Loss
KOZAL,2025-04-08,2025-04-09,28.100000381469727,27.31999969482422,14060224,-10966984.374389648,-2.7758031176393567,Stop Loss
ASELS,2025-04-02,2025-04-10,118.3000030517578,123.0999984741211,481348,2310468.196563728,4.057477006372719,Partial TP
ENKAI,2025-04-04,2025-04-10,57.45002365112305,60.38999938964844,1477425,4343593.655490875,5.117449135232722,Partial TP
ENKAI,2025-04-04,2025-04-11,57.45002365112305,62.269657135009766,1477425,7120646.999931335,8.389262836783015,Partial TP
KOZAL,2025-04-09,2025-04-11,27.31999969482422,28.63999938964844,4336353,5723984.6366501,4.8316241199457135,Partial TP
ASELS,2025-04-02,2025-04-11,118.3000030517578,119.1999969482422,1444047,1299633.4862366319,0.7607725048753018,Stop Loss
KOZAL,2025-04-09,2025-04-14,27.31999969482422,29.71999931335449,4336353,10407245.545812592,8.784771761856756,Partial TP
ASELS,2025-04-11,2025-04-15,119.1999969482422,116.5999984741211,4264131,-11086734.093452513,-2.1812068294347795,Stop Loss
ASELS,2025-04-15,2025-04-16,116.5999984741211,121.1999969482422,1506445,6929644.701347381,3.945110235264767,Partial TP
KOZAL,2025-04-09,2025-04-16,27.31999969482422,28.3799991607666,8672709,9193066.908273697,3.879939523363904,Stop Loss
ASELS,2025-04-15,2025-04-17,116.5999984741211,128.5,1506445,17926697.79865265,10.20583334614714,Partial TP
ENKAI,2025-04-04,2025-04-17,57.45002365112305,60.44752502441406,2954853,8857175.925373077,5.217580747214226,Stop Loss
ASELS,2025-04-15,2025-04-18,116.5999984741211,129.89999389648438,1506445,20035711.604042053,11.406514233630254,Partial TP
ASELS,2025-04-15,2025-04-22,116.5999984741211,131.6999969482422,1506445,22747317.20134735,12.95025615070868,Partial TP
ENKAI,2025-04-17,2025-04-24,60.44752502441406,64.4276123046875,4128383,16431324.666397095,6.584367645599924,Partial TP
KOZAL,2025-04-16,2025-04-24,28.3799991607666,27.399999618530277,27339304,-26792505.405059695,-3.453134500409379,Stop Loss
ENKAI,2025-04-17,2025-04-25,60.44752502441406,60.69628143310547,12385151,3080885.683860779,0.4115245555395964,Stop Loss
ENKAI,2025-04-25,2025-04-28,60.69628143310547,63.88034439086914,5305838,16894122.235694885,5.245894612626127,Partial TP
ASELS,2025-04-15,2025-05-02,116.5999984741211,129.8000030517578,2,26.400009155273438,11.32075879106157,Stop Loss
ENKAI,2025-04-25,2025-05-02,60.69628143310547,62.3878173828125,15917516,26925050.544036865,2.7868856374196587,Stop Loss
ASELS,2025-05-02,2025-05-06,129.8000030517578,137.39999389648438,3107602,23617746.749053955,5.855154596333918,Partial TP
EREGL,2025-05-02,2025-05-06,23.22052574157715,23.577152252197266,71364861,25450601.359319687,1.535824445101022,Stop Loss
ASELS,2025-05-02,2025-05-07,129.8000030517578,144.1999969482422,3107602,44749449.83270264,11.093985791928194,Partial TP
ENKAI,2025-05-02,2025-05-07,62.3878173828125,61.64155197143555,25530402,-19052455.951148987,-1.1961716929410406,Stop Loss
ASELS,2025-05-02,2025-05-08,129.8000030517578,154.60000610351562,3107602,77068539.08364868,19.106319313312188,Partial TP
ASELS,2025-05-02,2025-05-09,129.8000030517578,149.1999969482422,3107602,60287459.83270264,14.946065824627613,Partial TP
ENKAI,2025-05-07,2025-05-09,61.64155197143555,67.711181640625,10343908,62783690.89216614,9.846652907120339,Partial TP
BIMAS,2025-05-07,2025-05-09,490.0,478.75,5402239,-60775188.75,-2.295918367346939,Stop Loss
ENKAI,2025-05-07,2025-05-12,61.64155197143555,74.4773178100586,10343908,132771980.94425964,20.823235996022767,Partial TP
TUPRS,2025-05-08,2025-05-12,128.1999969482422,134.5,7372630,46447591.4994812,4.91419906530988,Partial TP
ASELS,2025-05-02,2025-05-12,129.8000030517578,140.39999389648438,2,21.199981689453125,8.166402615953569,Stop Loss
ENKAI,2025-05-07,2025-05-13,61.64155197143555,68.65644836425781,10343908,72561442.91688538,11.380142401464747,Partial TP
TUPRS,2025-05-08,2025-05-13,128.1999969482422,135.1999969482422,7372630,51608410.0,5.460218538715012,Partial TP
ENKAI,2025-05-07,2025-05-13,61.64155197143555,68.65644836425781,10343911,72561463.96157455,11.380142401464747,Stop Loss
SISE,2025-05-12,2025-05-13,36.80412673950195,35.99977493286133,115953637,-93267517.40750122,-2.1854935245001,Stop Loss
ASELS,2025-05-12,2025-05-13,140.39999389648438,136.8000030517578,28934356,-104163416.69805908,-2.5640961547197803,Stop Loss
TUPRS,2025-05-08,2025-05-15,128.1999969482422,131.6999969482422,14745261,51608413.5,2.730109269357506,Stop Loss
KCHOL,2025-05-12,2025-05-15,154.0,148.39999389648438,27395203,-153413304.00704956,-3.636367599685471,Stop Loss
AKSEN,2025-05-13,2025-05-15,34.5,33.779998779296875,207142533,-149142876.61953735,-2.086960060009058,Stop Loss
SISE,2025-05-13,2025-05-15,35.99977493286133,35.8035888671875,192584007,-37782298.645030975,-0.5449647005841292,Stop Loss
GARAN,2025-05-14,2025-05-15,113.5999984741211,110.0999984741211,12467592,-43636572.0,-3.080985956876862,Stop Loss
ENKAI,2025-05-14,2025-05-15,67.66143035888672,65.8703842163086,209324,-374908.94274902344,-2.6470710611320785,Stop Loss
YKBNK,2025-05-14,2025-05-16,25.6200008392334,26.68000030517578,1382044,1464965.9019088745,4.137390441920454,Partial TP
YKBNK,2025-05-14,2025-05-20,25.6200008392334,27.0,1382044,1907219.560142517,5.386413409687827,Partial TP
AKSEN,2025-05-15,2025-05-20,33.779998779296875,34.79999923706055,94692485,96586378.04677963,3.0195396525260114,Partial TP
ASELS,2025-05-13,2025-05-20,136.8000030517578,132.3000030517578,48413978,-217862901.0,-3.289473610828386,Stop Loss
GARAN,2025-05-15,2025-05-20,110.0999984741211,112.0999984741211,115141010,230282020.0,1.8165304520599956,Stop Loss
SISE,2025-05-15,2025-05-21,35.8035888671875,35.03847122192383,345996981,-264728395.37105942,-2.136985898541781,Stop Loss
AKSEN,2025-05-15,2025-05-21,33.779998779296875,34.02000045776367,284077457,68179066.49457932,0.7104845682051634,Stop Loss
ENKAI,2025-05-16,2025-05-22,64.72611999511719,62.28831100463867,66578641,-162306009.6036415,-3.766345009808126,Stop Loss
YKBNK,2025-05-14,2025-05-23,25.6200008392334,26.420000076293945,2764088,2211268.291168213,3.122557419418431,Stop Loss
AKSEN,2025-05-21,2025-05-27,34.02000045776367,32.619998931884766,794337127,-1112073189.8622665,-4.115230767315917,Stop Loss
YKBNK,2025-05-23,2025-05-27,26.420000076293945,25.459999084472656,693420727,-665684585.6694412,-3.6336146443946395,Stop Loss
ENKAI,2025-05-22,2025-05-28,62.28831100463867,60.99478530883789,476726135,-616657505.4822922,-2.076674860720579,Stop Loss
GARAN,2025-05-20,2025-05-29,112.0999984741211,109.5999984741211,184751755,-461879387.5,-2.230151680668523,Stop Loss
