symbol,entry_date,exit_date,entry_price,exit_price,shares,profit,profit_pct,reason
MGROS,2025-02-21,2025-03-03,546.350341796875,564.5949096679688,65,1185.8969116210938,3.339353245591418,Rotation
PETKM,2025-02-21,2025-03-04,16.329999923706055,16.399999618530273,501,35.069847106933594,0.4286570431797803,Force Rotation
TUPRS,2025-02-21,2025-03-04,118.72384643554688,119.10194396972656,14,5.293365478515625,0.31846806309880643,Force Rotation
AKSEN,2025-02-27,2025-03-04,35.68000030517578,34.2400016784668,25,-35.99996566772461,-4.035870556032749,Stop Loss
ISCTR,2025-02-25,2025-03-05,14.288799285888672,15.75709629058838,658,966.139429092409,10.275859960813992,TP Level 3
ULKER,2025-02-25,2025-03-05,102.72896575927734,110.96578979492188,10,82.36824035644531,8.01801514769039,TP Level 2
EREGL,2025-03-04,2025-03-05,21.83363342285156,23.51771545410156,70,117.8857421875,7.713246799716821,TP Level 2
GARAN,2025-02-21,2025-03-05,123.43599700927734,134.5259552001953,22,243.9790802001953,8.984379321766612,Rotation
THYAO,2025-02-24,2025-03-06,305.4609375,331.6150817871094,3,78.46243286132812,8.562189490140412,TP Level 2
ULKER,2025-02-25,2025-03-06,102.72896575927734,113.37205505371094,20,212.86178588867188,10.36035865422156,TP Level 3
TCELL,2025-02-28,2025-03-06,98.63350677490234,105.1960220336914,14,91.87521362304688,6.653433983408687,TP Level 2
EREGL,2025-03-04,2025-03-06,21.83363342285156,24.44891357421875,141,368.7545013427739,11.97821773736469,TP Level 3
MGROS,2025-03-04,2025-03-06,567.553466796875,569.0327758789062,4,5.917236328125,0.2606466471573309,Stop Loss
ASELS,2025-02-26,2025-03-07,86.0,108.1999969482422,9,199.7999725341798,25.81394993981651,Stop Loss
TCELL,2025-02-28,2025-03-10,98.63350677490234,102.55142211914062,43,168.4703598022461,3.972195121460701,Stop Loss
MGROS,2025-03-07,2025-03-10,549.8020629882812,514.2991333007812,21,-745.5615234375,-6.45740205020961,Stop Loss
ASELS,2025-03-10,2025-03-11,110.3000030517578,117.0,22,147.39993286132858,6.0743397668794845,TP Level 2
THYAO,2025-02-24,2025-03-11,305.4609375,326.1868591308594,10,207.25921630859375,6.785129974551779,Stop Loss
ISCTR,2025-02-25,2025-03-11,14.288799285888672,15.520591735839844,330,406.4915084838867,8.620685512516541,Stop Loss
YKBNK,2025-03-03,2025-03-12,31.15999984741211,33.060001373291016,176,334.4002685546875,6.0975659023846385,TP Level 2
KRDMD,2025-03-05,2025-03-12,30.65999984741211,32.70000076293945,125,255.00011444091797,6.6536233714284645,TP Level 2
KCHOL,2025-03-06,2025-03-12,161.7511749267578,172.8339385986328,20,221.6552734375,6.85173611684327,TP Level 2
ULKER,2025-02-25,2025-03-12,102.72896575927734,126.2363052368164,11,258.5807342529297,22.88287368980558,Rotation
AKBNK,2025-03-04,2025-03-13,70.5755844116211,73.16776275634766,109,282.5474395751953,3.672910917192108,Rotation
EREGL,2025-03-04,2025-03-14,21.83363342285156,25.340486526489254,72,252.49342346191406,16.061701851086983,Rotation
ASELS,2025-03-10,2025-03-17,110.3000030517578,121.6999969482422,45,512.9997253417987,10.335442956547352,TP Level 3
MGROS,2025-03-11,2025-03-17,514.792236328125,528.1058349609375,12,159.76318359375,2.586208123062389,Stop Loss
KRDMD,2025-03-05,2025-03-18,30.65999984741211,33.86000061035156,251,803.2001914978027,10.4370540732718,TP Level 3
ENKAI,2025-03-11,2025-03-18,53.25694274902344,58.89591217041016,21,118.41835784912132,10.588233440212132,TP Level 2
ENKAI,2025-03-11,2025-03-18,53.25694274902344,58.89591217041016,43,242.47568511962936,10.58823344021213,TP Level 3
YKBNK,2025-03-03,2025-03-18,31.15999984741211,33.0,528,971.5200805664062,5.90500693709312,Stop Loss
PETKM,2025-03-17,2025-03-18,18.40999984741211,17.8700008392334,330,-178.1996726989746,-2.9331831214252753,Stop Loss
KRDMD,2025-03-05,2025-03-19,30.65999984741211,30.479999542236328,127,-22.86003875732422,-0.587085147004573,Stop Loss
KCHOL,2025-03-06,2025-03-19,161.7511749267578,158.3116912841797,63,-216.68746948242188,-2.1264041167772354,Stop Loss
ASELS,2025-03-10,2025-03-19,110.3000030517578,112.3000030517578,23,46.0,1.813236577211615,Stop Loss
TUPRS,2025-03-10,2025-03-19,133.9424285888672,130.2559356689453,33,-121.65426635742188,-2.752296608894161,Stop Loss
ENKAI,2025-03-11,2025-03-19,53.25694274902344,56.4860954284668,22,71.0413589477539,6.063345946576274,Stop Loss
ISCTR,2025-03-12,2025-03-19,15.727533340454102,14.377488136291504,485,-654.7719240188599,-8.583960211294125,Stop Loss
ULKER,2025-03-13,2025-03-19,129.2904052734375,116.24105834960938,39,-508.9245300292969,-10.093051295051584,Stop Loss
SISE,2025-03-14,2025-03-19,39.92345428466797,36.882598876953125,169,-513.9045639038086,-7.616714190191305,Stop Loss
AKBNK,2025-03-18,2025-03-19,71.65158081054688,64.51087188720703,239,-1706.6294326782227,-9.96587771345968,Stop Loss
MGROS,2025-03-18,2025-03-19,518.7369995117188,472.3859558105469,23,-1066.0740051269531,-8.935364885250442,Stop Loss
KOZAL,2025-03-19,2025-03-21,24.3799991607666,23.520000457763672,1930,-1659.7974967956543,-3.5274763437518017,Stop Loss
AKSEN,2025-03-19,2025-03-21,33.2400016784668,31.100000381469727,708,-1515.1209182739258,-6.43803005095329,Stop Loss
TCELL,2025-03-19,2025-03-21,96.28276824951172,85.6064453125,122,-1302.5113983154297,-11.08850849546057,Stop Loss
BIMAS,2025-03-19,2025-03-21,455.5,409.5,12,-552.0,-10.098792535675083,Stop Loss
THYAO,2025-03-19,2025-03-21,297.318603515625,282.0208740234375,10,-152.977294921875,-5.145231180054146,Stop Loss
ASELS,2025-03-20,2025-03-21,117.5,110.5,7,-49.0,-5.957446808510639,Stop Loss
KRDMD,2025-03-20,2025-03-21,31.920000076293945,28.739999771118164,13,-41.340003967285156,-9.962406947290313,Stop Loss
ULKER,2025-03-20,2025-03-21,116.42616271972656,104.85758209228516,2,-23.137161254882812,-9.9364097872834,Stop Loss
GARAN,2025-03-20,2025-03-21,113.02108001708984,103.37764739990234,1,-9.6434326171875,-8.532419452839527,Stop Loss
MGROS,2025-03-21,2025-03-24,442.8002014160156,473.3721618652344,24,733.72705078125,6.904233636627473,TP Level 2
EREGL,2025-03-21,2025-03-24,20.90243530273437,21.49681663513184,523,310.8614368438757,2.8435984792629085,Stop Loss
MGROS,2025-03-21,2025-03-25,442.8002014160156,497.040771484375,49,2657.7879333496094,12.249445663056456,TP Level 3
PETKM,2025-03-21,2025-03-25,15.8100004196167,17.1200008392334,346,453.26014518737793,8.285897437366792,TP Level 2
SISE,2025-03-21,2025-03-25,34.4302978515625,37.3730583190918,20,58.85520935058594,8.547008452312156,TP Level 2
BIMAS,2025-03-24,2025-03-25,414.0,455.25,4,165.0,9.96376811594203,TP Level 2
BIMAS,2025-03-24,2025-03-26,414.0,462.25,8,386.0,11.654589371980677,TP Level 3
KOZAL,2025-03-24,2025-03-26,24.26000022888184,26.299999237060547,10,20.39999008178708,8.40889937729705,TP Level 2
ASELS,2025-03-24,2025-03-26,120.4000015258789,116.0,89,-391.60013580322266,-3.6544862708603585,Stop Loss
KOZAL,2025-03-24,2025-03-27,24.26000022888184,27.059999465942383,20,55.99998474121088,11.54162906283533,TP Level 3
ENKAI,2025-03-20,2025-03-27,58.654930114746094,60.77556991577149,28,59.377914428711165,3.6154502219622646,Stop Loss
SISE,2025-03-21,2025-03-27,34.4302978515625,36.58832550048828,61,131.63968658447266,6.2678158005764875,Stop Loss
TCELL,2025-03-24,2025-03-27,87.76129913330078,91.28742218017578,23,81.100830078125,4.017856483094178,Stop Loss
TUPRS,2025-03-21,2025-03-28,128.1763916015625,138.0,10,98.236083984375,7.664132431637081,TP Level 2
MGROS,2025-03-21,2025-03-28,442.8002014160156,488.4115905761719,25,1140.2847290039062,10.300670373296388,Stop Loss
PETKM,2025-03-21,2025-04-02,15.8100004196167,16.719999313354492,1038,944.5788516998291,5.755843577389704,Stop Loss
TUPRS,2025-03-21,2025-04-02,128.1763916015625,135.0,32,218.35546875,5.323607813558015,Stop Loss
BIMAS,2025-03-24,2025-04-02,414.0,446.0,5,160.0,7.729468599033816,Stop Loss
KOZAL,2025-03-24,2025-04-02,24.26000022888184,27.940000534057617,11,40.48000335693354,15.169003588032487,Stop Loss
ENKAI,2025-03-28,2025-04-02,61.35392761230469,58.510345458984375,165,-469.19105529785156,-4.634719021231861,Stop Loss
GARAN,2025-03-27,2025-04-03,118.71070861816406,114.0,70,-329.7496032714844,-3.9682255063577907,Stop Loss
KRDMD,2025-04-02,2025-04-03,29.399999618530277,28.31999969482422,636,-686.8799514770544,-3.6734691759157583,Stop Loss
THYAO,2025-03-24,2025-04-04,299.0457458496094,300.7729187011719,12,20.72607421875,0.5775614184563918,Force Rotation
EREGL,2025-03-26,2025-04-04,22.309139251708984,21.39775276184082,917,-835.7414112091064,-4.085260661943053,Stop Loss
TCELL,2025-04-02,2025-04-04,92.413818359375,86.48797607421875,137,-811.8403930664062,-6.412290272556515,Stop Loss
ULKER,2025-04-02,2025-04-04,106.70855712890624,102.26622009277344,50,-222.11685180663972,-4.163056043168456,Stop Loss
AKSEN,2025-04-02,2025-04-04,34.400001525878906,32.939998626708984,65,-94.90018844604492,-4.244194286071676,Stop Loss
ENKAI,2025-04-03,2025-04-04,60.43819808959961,57.45002365112305,233,-696.2446441650391,-4.9441818798876085,Stop Loss
KOZAL,2025-04-03,2025-04-07,28.13999938964844,28.71999931335449,213,123.53998374938783,2.0611227302279347,Stop Loss
KRDMD,2025-04-04,2025-04-07,26.76000022888184,25.6200008392334,171,-194.93989562988372,-4.260087368826145,Stop Loss
BIMAS,2025-04-04,2025-04-08,437.5,467.5,7,210.0,6.857142857142858,TP Level 2
TUPRS,2025-04-04,2025-04-08,134.3000030517578,129.5,17,-81.60005187988281,-3.574090054121549,Stop Loss
ASELS,2025-03-27,2025-04-09,117.0,117.0999984741211,124,12.399810791015625,0.08546878130008012,Force Rotation
KCHOL,2025-03-27,2025-04-09,154.10787963867188,147.4199981689453,31,-207.32432556152344,-4.339740112839956,Stop Loss
BIMAS,2025-04-04,2025-04-09,437.5,459.75,24,534.0,5.085714285714285,Stop Loss
KOZAL,2025-04-08,2025-04-09,28.100000381469727,27.31999969482422,107,-83.46007347106934,-2.7758031176393567,Stop Loss
MGROS,2025-04-02,2025-04-10,475.837646484375,471.3997802734375,6,-26.627197265625,-0.9326429389783949,Rotation
ENKAI,2025-04-07,2025-04-11,57.835594177246094,62.269657135009766,27,119.71969985961914,7.666667941847026,TP Level 2
ASELS,2025-04-10,2025-04-11,123.0999984741211,119.1999969482422,24,-93.6000366210933,-3.168157249570374,Stop Loss
SISE,2025-04-04,2025-04-14,35.84282684326172,35.86244583129883,891,17.480518341064453,0.05473616275552677,Rotation
KOZAL,2025-04-11,2025-04-15,28.63999938964844,29.26000022888184,111,68.82009315490723,2.1648074456925084,Stop Loss
PETKM,2025-04-04,2025-04-16,16.299999237060547,16.5,563,112.60042953491211,1.2269986030718378,Stop Loss
EREGL,2025-04-07,2025-04-16,21.100561141967773,21.33831596374512,152,36.138732910156705,1.126770137427608,Force Rotation
TCELL,2025-04-07,2025-04-16,86.63489532470703,86.73284912109375,18,1.7631683349609375,0.11306506000796626,Force Rotation
ULKER,2025-04-09,2025-04-16,102.8215103149414,98.9344711303711,153,-594.7169952392578,-3.7803754998971955,Stop Loss
KCHOL,2025-04-15,2025-04-16,143.1999969482422,139.10000610351562,74,-303.3993225097656,-2.863122159289188,Stop Loss
ASELS,2025-04-14,2025-04-17,119.3000030517578,128.5,38,349.59988403320403,7.711648543924038,TP Level 2
ENKAI,2025-04-07,2025-04-17,57.835594177246094,60.44752502441406,84,219.40219116210938,4.516130393963454,Stop Loss
TUPRS,2025-04-09,2025-04-18,127.0999984741211,124.9000015258789,84,-184.79974365234375,-1.7309181547237626,Force Rotation
SAHOL,2025-04-09,2025-04-18,77.6500015258789,76.5999984741211,69,-72.45021057128906,-1.3522254103341793,Force Rotation
YKBNK,2025-04-09,2025-04-18,23.31999969482422,22.15999984741211,98,-113.67998504638672,-4.974270422780352,Stop Loss
GARAN,2025-04-16,2025-04-18,105.5,102.8000030517578,29,-78.29991149902389,-2.559238813499719,Stop Loss
ASELS,2025-04-14,2025-04-21,119.3000030517578,127.9000015258789,114,980.3998260498065,7.2087160554304734,Stop Loss
AKBNK,2025-04-16,2025-04-21,50.54999923706055,49.77999877929688,286,-220.22013092040834,-1.5232452411179118,Force Rotation
BIMAS,2025-04-16,2025-04-21,457.0,444.75,3,-36.75,-2.6805251641137855,Stop Loss
KCHOL,2025-04-17,2025-04-22,143.60000610351562,145.1999969482422,44,70.39959716796875,1.114199705237611,Stop Loss
MGROS,2025-04-18,2025-04-22,489.890869140625,472.3859558105469,7,-122.53439331054688,-3.5732271068422943,Stop Loss
ENKAI,2025-04-18,2025-04-24,59.60175704956055,64.4276123046875,57,275.0737495422363,8.096833875407595,TP Level 2
KOZAL,2025-04-16,2025-04-24,28.3799991607666,27.399999618530277,754,-738.9196548461878,-3.4531345004093774,Stop Loss
ENKAI,2025-04-18,2025-04-25,59.60175704956055,60.69628143310547,172,188.25819396972656,1.8363961697216307,Stop Loss
SISE,2025-04-16,2025-04-28,34.76381301879883,34.48915481567383,208,-57.12890625,-0.7900692682257732,Force Rotation
THYAO,2025-04-18,2025-04-29,314.8369445800781,293.8642578125,21,-440.4264221191406,-6.661444004149826,Stop Loss
KRDMD,2025-04-21,2025-04-29,23.739999771118164,24.239999771118164,269,134.5,2.1061499781827915,Stop Loss
KOZAL,2025-04-25,2025-04-29,26.71999931335449,25.71999931335449,381,-381.0,-3.7425150662343256,Stop Loss
PETKM,2025-04-18,2025-04-30,16.799999237060547,16.149999618530273,110,-71.49995803833008,-3.8690455240996915,Stop Loss
ASELS,2025-04-22,2025-04-30,131.6999969482422,135.0,107,353.10032653808594,2.505697136086272,Stop Loss
TUPRS,2025-04-24,2025-05-06,125.3000030517578,119.5999984741211,40,-228.00018310546784,-4.549085745259072,Stop Loss
ASELS,2025-05-02,2025-05-07,129.8000030517578,144.1999969482422,19,273.5998840332031,11.093985791928194,TP Level 2
ASELS,2025-05-02,2025-05-07,129.8000030517578,144.1999969482422,39,561.5997619628906,11.093985791928194,TP Level 3
ENKAI,2025-04-28,2025-05-07,63.88034439086914,61.64155197143555,225,-503.7282943725586,-3.504665544279063,Stop Loss
THYAO,2025-04-30,2025-05-07,280.5404357910156,275.1122131347656,56,-303.98046875,-1.9349163128461355,Stop Loss
EREGL,2025-05-02,2025-05-07,23.22052574157715,22.428014755249023,351,-278.1713562011719,-3.4129760675879397,Stop Loss
TUPRS,2025-05-07,2025-05-08,117.5999984741211,128.1999969482422,58,614.7999114990234,9.013604261613759,TP Level 2
ENKAI,2025-05-08,2025-05-09,61.98980712890625,67.711181640625,36,205.969482421875,9.229540753081059,TP Level 2
ASELS,2025-05-02,2025-05-09,129.8000030517578,149.1999969482422,20,387.9998779296875,14.946065824627613,Stop Loss
THYAO,2025-05-08,2025-05-09,281.2806701660156,290.1632080078125,25,222.06344604492188,3.1578913106806383,Force Rotation
TUPRS,2025-05-07,2025-05-12,117.5999984741211,134.5,116,1960.4001770019531,14.370749783298594,TP Level 3
ENKAI,2025-05-08,2025-05-12,61.98980712890625,74.4773178100586,72,899.1007690429688,20.144458031922696,TP Level 3
KOZAL,2025-04-30,2025-05-12,24.899999618530277,25.1200008392334,227,49.940277099608466,0.8835390525042367,Stop Loss
EREGL,2025-05-08,2025-05-13,23.04220962524414,24.76591682434082,62,106.86984634399414,7.480650628263766,TP Level 2
ENKAI,2025-05-08,2025-05-13,61.98980712890625,68.65644836425781,37,246.6657257080078,10.754415191982206,Stop Loss
ASELS,2025-05-12,2025-05-13,140.39999389648438,136.8000030517578,222,-799.1979675292969,-2.5640961547197803,Stop Loss
TUPRS,2025-05-07,2025-05-15,117.5999984741211,131.6999969482422,58,817.7999114990234,11.989794776420785,Stop Loss
SISE,2025-05-12,2025-05-15,36.80412673950195,35.8035888671875,426,-426.22913360595703,-2.7185480568421516,Stop Loss
MGROS,2025-05-13,2025-05-15,530.5712890625,516.7645874023438,10,-138.0670166015625,-2.6022330919097008,Stop Loss
KCHOL,2025-05-13,2025-05-15,154.5,148.39999389648438,24,-146.400146484375,-3.9482240152204695,Stop Loss
ENKAI,2025-05-14,2025-05-15,67.66143035888672,65.8703842163086,97,-173.73147583007812,-2.6470710611320785,Stop Loss
BIMAS,2025-05-07,2025-05-16,490.0,494.0,37,148.0,0.8163265306122449,Force Rotation
YKBNK,2025-05-15,2025-05-20,25.239999771118164,27.0,56,98.56001281738281,6.973059607139076,TP Level 2
ASELS,2025-05-14,2025-05-20,138.0,132.3000030517578,32,-182.39990234375,-4.130432571189991,Stop Loss
EREGL,2025-05-08,2025-05-21,23.04220962524414,24.013032913208008,189,183.4856014251709,4.213238676989863,Stop Loss
