datetime,adx,plus_di,minus_di,dx,trend_strength,trend_direction,di_bullish_cross,di_bearish_cross
2025-04-07 09:30:00+03:00,0.0,0.0,0.0,0.0,weak,neutral,False,False
2025-04-07 10:30:00+03:00,7.142857142857142,7.35786667891452,0.0,100.0,weak,bullish,True,False
2025-04-07 11:30:00+03:00,13.775510204081632,7.1020694589848645,0.0,100.0,weak,bullish,False,False
2025-04-07 12:30:00+03:00,19.934402332361515,8.851404883571306,0.0,100.0,weak,bullish,False,False
2025-04-07 13:30:00+03:00,25.653373594335694,10.462895034895014,0.0,100.0,strong,bullish,False,False
2025-04-07 14:30:00+03:00,30.963846909026003,11.46378462855013,0.0,100.0,strong,bullish,False,False
2025-04-07 15:30:00+03:00,35.89500070123843,14.966857987605955,0.0,100.0,strong,bullish,False,False
2025-04-07 16:30:00+03:00,40.47392922257855,22.676400169846158,0.0,100.0,very_strong,bullish,False,False
2025-04-07 17:30:00+03:00,44.7257914209658,20.986437755423097,0.0,100.00000000000001,very_strong,bullish,False,False
2025-04-08 09:30:00+03:00,48.6739491766111,25.3905826466376,0.0,100.0,very_strong,bullish,False,False
2025-04-08 10:30:00+03:00,52.340095663996024,25.293492990587353,0.0,100.0,very_strong,bullish,False,False
2025-04-08 11:30:00+03:00,55.744374545139166,24.28047694665445,0.0,100.0,very_strong,bullish,False,False
2025-04-08 12:30:00+03:00,58.10690860687842,23.601831114756727,1.397480068443024,88.81985140948868,very_strong,bullish,False,False
2025-04-08 13:30:00+03:00,60.34603568140678,23.850477966810335,1.327550893406836,89.45468765027553,very_strong,bullish,False,False
2025-04-08 14:30:00+03:00,62.516329175093944,25.544872334743946,1.2415304011745583,90.73014459302696,very_strong,bullish,False,False
2025-04-08 15:30:00+03:00,64.58450423658905,25.77270668204098,1.148065957201221,91.47078003602545,very_strong,bullish,False,False
2025-04-08 16:30:00+03:00,66.50495250797738,24.63159973541263,1.0972344300701293,91.47078003602543,very_strong,bullish,False,False
2025-04-08 17:30:00+03:00,66.78430458310301,23.421744498222637,4.066004042411579,70.41588155973604,very_strong,bullish,False,False
2025-04-09 09:30:00+03:00,63.56782797071743,20.949670378387015,13.463545938177809,21.753632009704813,very_strong,bullish,False,False
2025-04-09 10:30:00+03:00,60.20217067880666,19.286621385287894,13.838065555210216,16.448625883966606,very_strong,bullish,False,False
2025-04-09 11:30:00+03:00,56.041623383358115,18.091492558879754,18.812789912338022,1.9545085425270625,very_strong,bearish,False,True
2025-04-09 12:30:00+03:00,52.25195501076372,17.474152722277516,18.549927646310717,2.9862661670365362,very_strong,bearish,False,False
2025-04-09 13:30:00+03:00,49.242379432998334,16.593344429377403,20.329121470172225,10.117896922048185,very_strong,bearish,False,False
2025-04-09 14:30:00+03:00,46.72562488221475,15.801571426316004,20.94960906524363,14.007815722028134,very_strong,bearish,False,False
2025-04-09 15:30:00+03:00,44.113584329857375,16.384644463814812,20.089326543627557,10.157057149211472,very_strong,bearish,False,False
2025-04-09 16:30:00+03:00,41.41195608687604,16.748488018525634,18.997172044023422,6.290788928118711,very_strong,bearish,False,False
2025-04-09 17:30:00+03:00,39.445774129446214,15.889755400658975,21.013991473411213,13.885408682858428,strong,bearish,False,False
2025-04-10 09:30:00+03:00,38.518189342718124,29.26742445821081,17.01997078931126,26.45958711525294,strong,bullish,True,False
2025-04-10 10:30:00+03:00,37.57921103085528,27.922622943272884,16.620836758810196,25.37249297663818,strong,bullish,False,False
2025-04-10 11:30:00+03:00,36.707302598411204,27.3585560209949,16.285078035309414,25.372492976638192,strong,bullish,False,False
2025-04-10 12:30:00+03:00,36.10209778323529,27.885692797353688,15.606045996391687,28.234435185948367,strong,bullish,False,False
2025-04-10 13:30:00+03:00,35.592507688805576,27.23411495201082,14.999849266191962,28.9678364612193,strong,bullish,False,False
2025-04-10 14:30:00+03:00,35.3839399800787,27.99652728589945,14.20741802901008,32.67255976662931,strong,bullish,False,False
2025-04-10 15:30:00+03:00,35.19026996483232,26.97346652284051,13.688244640774283,32.67255976662931,strong,bullish,False,False
2025-04-10 16:30:00+03:00,33.09060982746528,24.12523813158619,21.482270232754782,5.795028041693808,strong,bullish,False,False
2025-04-10 17:30:00+03:00,30.839416874970425,22.827309214855923,22.11988156206107,1.5739084925373297,strong,bullish,False,False
2025-04-11 09:30:00+03:00,29.644490297854116,21.00208836051694,27.90278327485967,14.11044479534209,strong,bearish,False,True
2025-04-11 10:30:00+03:00,28.53491561910326,20.135184376261094,26.75103904935314,14.110444795342083,strong,bearish,False,False
2025-04-11 11:30:00+03:00,27.336427123797584,20.12876794086723,25.49197779359964,11.756076684823805,strong,bearish,False,False
2025-04-11 12:30:00+03:00,26.223544949585172,19.534679384005404,24.73959730297827,11.7560766848238,strong,bearish,False,False
2025-04-11 13:30:00+03:00,24.825544154593967,20.461385859439687,23.37733307552577,6.6515338197082725,strong,bearish,False,False
2025-04-11 14:30:00+03:00,23.52740055924499,19.71733491107047,22.527247604058864,6.65153381970827,strong,bearish,False,False
2025-04-11 15:30:00+03:00,22.494014055660458,18.672717942396265,22.393294347665776,9.059989509061463,strong,bearish,False,False
2025-04-11 16:30:00+03:00,20.935006249569938,20.14243228592888,20.41330599658598,0.6679047703932033,strong,bearish,False,False
2025-04-11 17:30:00+03:00,19.487356143914457,19.175766829403106,19.433640905484985,0.6679047703932023,weak,bearish,False,False
2025-04-14 09:30:00+03:00,21.00616373177864,36.028067646880395,15.166103718571462,40.75066237401301,strong,bullish,True,False
