datetime,squeeze_on,squeeze_off,no_squeeze,momentum,momentum_hist,momentum_color,squeeze_release,squeeze_start,bb_upper,bb_lower,kc_upper,kc_lower
2025-04-07 09:30:00+03:00,False,False,True,,,gray,False,False,,,,
2025-04-07 10:30:00+03:00,False,False,True,,,gray,False,False,,,,
2025-04-07 11:30:00+03:00,False,False,True,,,gray,False,False,,,,
2025-04-07 12:30:00+03:00,False,False,True,,,gray,False,False,,,,
2025-04-07 13:30:00+03:00,False,False,True,,,gray,False,False,,,,
2025-04-07 14:30:00+03:00,False,False,True,,,gray,False,False,,,,
2025-04-07 15:30:00+03:00,False,False,True,,,gray,False,False,,,,
2025-04-07 16:30:00+03:00,False,False,True,,,gray,False,False,,,,
2025-04-07 17:30:00+03:00,False,False,True,,,gray,False,False,,,,
2025-04-08 09:30:00+03:00,False,False,True,,,gray,False,False,,,,
2025-04-08 10:30:00+03:00,False,False,True,,,gray,False,False,,,,
2025-04-08 11:30:00+03:00,False,False,True,,,gray,False,False,,,,
2025-04-08 12:30:00+03:00,False,False,True,,,gray,False,False,,,,
2025-04-08 13:30:00+03:00,False,False,True,,,gray,False,False,,,,
2025-04-08 14:30:00+03:00,False,False,True,,,gray,False,False,,,,
2025-04-08 15:30:00+03:00,False,False,True,,,gray,False,False,,,,
2025-04-08 16:30:00+03:00,False,False,True,,,gray,False,False,,,,
2025-04-08 17:30:00+03:00,False,False,True,,,gray,False,False,,,,
2025-04-09 09:30:00+03:00,False,False,True,,,gray,False,False,,,,
2025-04-09 10:30:00+03:00,False,True,False,,,gray,False,False,35.02966740358686,32.13633258115434,34.28049993515015,32.88550004959106
2025-04-09 11:30:00+03:00,False,True,False,,,gray,False,False,34.938406788509866,32.43359333356045,34.36850008964539,33.00350003242493
2025-04-09 12:30:00+03:00,False,True,False,,,gray,False,False,34.835396067510715,32.69460423766506,34.426500129699704,33.10350017547607
2025-04-09 13:30:00+03:00,False,True,False,,,gray,False,False,34.611623546616286,33.072376850112235,34.49900007247925,33.18500032424927
2025-04-09 14:30:00+03:00,True,False,False,,,gray,False,True,34.39519535693312,33.38080485668993,34.528499889373784,33.247500324249266
2025-04-09 15:30:00+03:00,True,False,False,,,gray,False,False,34.37322245392222,33.42277783599477,34.498000144958496,33.29800014495849
2025-04-09 16:30:00+03:00,True,False,False,,,gray,False,False,34.383434239918685,33.38056608051589,34.4625002861023,33.30150003433228
2025-04-09 17:30:00+03:00,True,False,False,,,gray,False,False,34.43194215792103,33.290058345619016,34.43250045776367,33.28950004577637
2025-04-10 09:30:00+03:00,True,False,False,,,gray,False,False,34.44647852713237,33.31752217477192,34.51350049972534,33.250500202178955
2025-04-10 10:30:00+03:00,True,False,False,,,gray,False,False,34.46689089194734,33.347109809956955,34.519000339508054,33.29500036239624
2025-04-10 11:30:00+03:00,True,False,False,,,gray,False,False,34.46196574347813,33.34803524834315,34.482500267028804,33.32750072479248
2025-04-10 12:30:00+03:00,True,False,False,,,gray,False,False,34.48444429484146,33.34355672749741,34.491500282287596,33.33650074005127
2025-04-10 13:30:00+03:00,False,True,False,,,gray,True,False,34.51161370830138,33.342387527660534,34.501500606536865,33.35250062942505
2025-04-10 14:30:00+03:00,False,True,False,,,gray,False,False,34.537665242266584,33.350336008954116,34.51700029373169,33.37100095748901
2025-04-10 15:30:00+03:00,False,True,False,,,gray,False,False,34.55336642974649,33.3566345620748,34.5205002784729,33.38950071334839
2025-04-10 16:30:00+03:00,False,True,False,,,gray,False,False,34.52948982359397,33.324511030898215,34.4895001411438,33.364500713348384
2025-04-10 17:30:00+03:00,False,True,False,,,gray,False,False,34.483490089362085,33.30251073461252,34.452500057220455,33.33350076675415
2025-04-11 09:30:00+03:00,False,True,False,,,gray,False,False,34.47334528569354,33.22465543146954,34.43400001525879,33.264000701904294
2025-04-11 10:30:00+03:00,False,True,False,,,gray,False,False,34.53610681918183,33.0258938369461,34.40350027084351,33.15850038528443
2025-04-11 11:30:00+03:00,False,True,False,-0.49620836394173795,-0.49620836394173795,gray,False,False,34.62551313956759,32.79248765388944,34.33000001907348,33.088000774383545
2025-04-11 12:30:00+03:00,False,True,False,-0.5802726622990196,-0.5802726622990196,red,False,False,34.66422106515575,32.65977948416066,34.269500160217284,33.054500389099125
2025-04-11 13:30:00+03:00,False,True,False,-0.6327222006661544,-0.6327222006661544,red,False,False,34.65982432695463,32.53217625287936,34.17500009536743,33.01700048446656
2025-04-11 14:30:00+03:00,False,True,False,-0.6569289071219304,-0.6569289071219304,red,False,False,34.645460037849546,32.4485405877608,34.12749986648559,32.966500759124756
2025-04-11 15:30:00+03:00,False,True,False,-0.7095147732325955,-0.7095147732325955,red,False,False,34.64835036757268,32.34964996812068,34.073499584198,32.924500751495366
2025-04-11 16:30:00+03:00,False,True,False,-0.7684718990325914,-0.7684718990325914,red,False,False,34.65462018342525,32.281380259079626,34.048499488830565,32.88750095367431
2025-04-11 17:30:00+03:00,False,True,False,-0.80875084877014,-0.80875084877014,red,False,False,34.641829153409624,32.224171212801316,33.99549903869629,32.87050132751465
2025-04-14 09:30:00+03:00,False,True,False,-0.7516794068472715,-0.7516794068472715,maroon,False,False,34.63686731122105,32.22113287188442,34.024498844146734,32.83350133895874
2025-04-14 10:30:00+03:00,False,True,False,-0.7337009007590152,-0.7337009007590152,maroon,False,False,34.6426156874714,32.23338414468193,34.012498760223394,32.86350107192993
2025-04-14 11:30:00+03:00,False,True,False,-0.6204792458670478,-0.6204792458670478,maroon,False,False,34.58126993471005,32.23872976011417,33.90499858856201,32.91500110626221
2025-04-14 12:30:00+03:00,False,True,False,-0.5038651016780311,-0.5038651016780311,maroon,False,False,34.49897341188661,32.25302625242003,33.86199865341187,32.89000101089477
2025-04-14 13:30:00+03:00,False,True,False,-0.37148605891636477,-0.37148605891636477,maroon,False,False,34.42400780273823,32.271991724239314,33.83399858474732,32.862000942230225
2025-04-14 14:30:00+03:00,False,True,False,-0.25937867028372646,-0.25937867028372646,maroon,False,False,34.302490822691475,32.305508597474535,33.78399839401245,32.82400102615356
2025-04-14 15:30:00+03:00,False,True,False,-0.163828302110945,-0.163828302110945,maroon,False,False,34.1586793451321,32.347320029257546,33.73299837112427,32.77300100326538
2025-04-14 16:30:00+03:00,False,True,False,-0.111284922191075,-0.111284922191075,maroon,False,False,33.994189757281376,32.38380973917859,33.68699884414673,32.691000652313235
2025-04-14 17:30:00+03:00,False,True,False,-0.00518510546003037,-0.00518510546003037,maroon,False,False,33.814522726670006,32.46347676978995,33.642998695373535,32.63500080108642
2025-04-15 09:30:00+03:00,False,True,False,0.08838644436427512,0.08838644436427512,lime,False,False,33.751219468687395,32.48278016510167,33.59099893569947,32.6430006980896
2025-04-15 10:30:00+03:00,False,True,False,0.16990752356393024,0.16990752356393024,lime,False,False,33.6805064151549,32.503493218634155,33.57049903869628,32.61350059509277
2025-04-15 11:30:00+03:00,False,True,False,0.2131149142129074,0.2131149142129074,lime,False,False,33.657705366605285,32.500294435030455,33.53349914550781,32.62450065612793
2025-04-15 12:30:00+03:00,False,True,False,0.24753603935241608,0.24753603935241608,lime,False,False,33.67164571896644,32.5303539453402,33.538998985290526,32.663000679016115
2025-04-15 13:30:00+03:00,False,True,False,0.2565003803798127,0.2565003803798127,lime,False,False,33.657933376668296,32.61606602823893,33.56149883270264,32.71250057220459
2025-04-15 14:30:00+03:00,False,True,False,0.22057206698826393,0.22057206698826393,green,False,False,33.6483138518649,32.653685812441736,33.57099885940551,32.73100080490112
2025-04-15 15:30:00+03:00,False,True,False,0.1666653006417415,0.1666653006417415,green,False,False,33.62789530896581,32.70610432482325,33.58399906158447,32.75000057220459
2025-04-15 16:30:00+03:00,False,True,False,0.09505079541887518,0.09505079541887518,green,False,False,33.626537104971376,32.709462193124324,33.59099903106689,32.74500026702881
2025-04-15 17:30:00+03:00,False,True,False,0.00019372803824324603,0.00019372803824324603,green,False,False,33.61103377914168,32.7389658393886,33.590499305725096,32.75950031280518
2025-04-16 09:30:00+03:00,False,True,False,-0.15680652482168916,-0.15680652482168916,red,False,False,33.678116487030394,32.63388302468836,33.57749938964844,32.734500122070315
2025-04-16 10:30:00+03:00,False,True,False,-0.2964855820792047,-0.2964855820792047,red,False,False,33.737295500208994,32.52670405728612,33.566999435424805,32.69700012207031
2025-04-16 11:30:00+03:00,False,True,False,-0.432657484327042,-0.432657484327042,red,False,False,33.80459437272253,32.32340512373743,33.47649917602539,32.65150032043457
2025-04-16 12:30:00+03:00,False,True,False,-0.5435717214856808,-0.5435717214856808,red,False,False,33.84130647840914,32.1506933384854,33.42949924468994,32.56250057220459
2025-04-16 13:30:00+03:00,False,True,False,-0.6538645676204122,-0.6538645676204122,red,False,False,33.86856381665182,31.961436107054237,33.354499435424806,32.47550048828125
2025-04-16 14:30:00+03:00,False,True,False,-0.6761358942304323,-0.6761358942304323,red,False,False,33.82041233294584,31.889587895936,33.31849956512451,32.39150066375733
2025-04-16 15:30:00+03:00,False,True,False,-0.6705219418661925,-0.6705219418661925,maroon,False,False,33.73896412944874,31.84503588581006,33.258499526977545,32.32550048828125
