datetime,vixfix,bb_upper,bb_middle,bb_lower,range_high,range_low,high_volatility,market_bottom,vix_level,position_factor,buy_zone,sell_zone,vix_trend
2025-05-29 13:30:00+03:00,3.901611871376741,5.919776664581016,3.298966655264478,0.67815664594794,5.2254099177596585,0.25721333605888813,False,False,low,0.7279858916113958,False,False,1
2025-05-29 14:30:00+03:00,3.9864314550424766,5.899825781512451,3.4307207257572627,0.9616156700020739,5.2254099177596585,0.25721333605888813,False,False,low,0.7216753205737153,False,False,1
2025-05-29 15:30:00+03:00,3.8167922877109897,5.691593795324057,3.5877765890131434,1.4839593827022295,5.2254099177596585,0.25721333605888813,False,False,low,0.7342964626490776,False,False,1
2025-05-29 16:30:00+03:00,4.834603025177878,5.591549458062415,3.7746080440028047,1.9576666299431937,4.668033391421492,0.25721333605888813,True,True,low,0.6585714156244307,True,False,-1
2025-05-29 17:30:00+03:00,4.344124691863273,5.52450334585257,3.890463025206961,2.256422704561352,4.668033391421492,0.25721333605888813,False,False,low,0.6950629690022778,False,False,-1
2025-05-30 09:30:00+03:00,4.385212586959244,5.498965964815849,3.983034386451623,2.4671028080873976,4.522804817343984,0.25721333605888813,False,False,low,0.6920060325073556,False,False,-1
2025-05-30 10:30:00+03:00,4.3965535526751305,5.4034589602158105,4.084618935131537,2.7657789100472643,4.522804817343984,0.25721333605888813,False,False,low,0.6911622654586038,False,False,-1
2025-05-30 11:30:00+03:00,4.227780540699594,5.308535326730823,4.1608729576478405,3.0132105885648586,4.522804817343984,0.25721333605888813,False,False,low,0.7037189656366214,False,False,1
2025-05-30 12:30:00+03:00,3.642672038342852,5.256774848028046,4.186756609906743,3.116738371785439,4.522804817343984,0.25721333605888813,False,False,low,0.7472509969116661,False,True,1
2025-05-30 13:30:00+03:00,3.217390309209393,5.266849291988548,4.182930036559516,3.0990107811304846,4.522804817343984,0.25721333605888813,False,False,low,0.7788919275403843,False,True,1
2025-05-30 14:30:00+03:00,4.260867574940557,5.271850128765564,4.210162381359283,3.1484746339530028,4.522804817343984,0.25721333605888813,False,False,low,0.7012572926245655,False,False,-1
2025-05-30 15:30:00+03:00,3.755452914099778,5.275579340268154,4.199455187126905,3.123331033985656,4.522804817343984,0.25721333605888813,False,False,low,0.7388601077160686,False,True,1
2025-05-30 16:30:00+03:00,4.017467648992889,5.262767608525525,4.184956854074348,3.1071460996231703,4.522804817343984,0.25721333605888813,False,False,low,0.6843719655502636,False,True,1
2025-05-30 17:30:00+03:00,3.9301294040285186,5.210027298223888,4.149199733208738,3.0883721681935867,4.522804817343984,0.25721333605888813,False,False,low,0.6916802025769515,False,True,1
2025-06-02 09:30:00+03:00,5.5021844972532925,5.28547735732678,4.162484685449426,3.0394920135720724,4.6768568226652985,0.25721333605888813,True,True,low,0.5601347239039427,True,False,-1
2025-06-02 10:30:00+03:00,5.414846252288937,5.311154134482924,4.167179655867168,3.0232051772514117,4.6768568226652985,0.25721333605888813,True,False,low,0.5674429609306293,True,False,-1
2025-06-02 11:30:00+03:00,5.764190903112965,5.591903968836159,4.273801236650284,2.955698504464409,4.89956226764602,0.25721333605888813,True,True,low,0.5324760945318727,True,False,-1
2025-06-02 12:30:00+03:00,5.327508007324567,5.72023838939166,4.358588672643981,2.996938955896301,4.89956226764602,0.25721333605888813,True,False,low,0.5694703516617328,True,False,-1
2025-06-02 13:30:00+03:00,4.115589000778122,5.720693348242091,4.36166521317079,3.0026370780994887,4.89956226764602,0.25721333605888813,False,False,low,0.6721399175667564,False,True,1
2025-06-02 14:30:00+03:00,2.458302705931493,5.868139287477154,4.264985563390434,2.6618318393037135,4.89956226764602,0.25721333605888813,False,False,low,0.8125394521504462,False,True,1
2025-06-02 15:30:00+03:00,3.2513170636049797,5.892041031793154,4.232470823001846,2.572900614210539,4.89956226764602,0.25721333605888813,False,False,low,0.7453580320893789,False,True,1
2025-06-02 16:30:00+03:00,2.9903267898860864,5.930753162720979,4.182665589744027,2.4345780167670745,4.89956226764602,0.25721333605888813,False,False,low,0.7674682209414465,False,True,1
2025-06-02 17:30:00+03:00,3.2541766867475084,5.945006657379873,4.1545348096958525,2.3640629620118316,4.89956226764602,0.25721333605888813,False,False,low,0.7451157747560839,False,True,1
2025-06-03 09:30:00+03:00,2.1987687116648296,5.982477069172621,4.022743094020201,2.06300911886778,4.89956226764602,0.25721333605888813,False,False,low,0.8345262700689868,False,True,1
