datetime,adx,plus_di,minus_di,dx,trend_strength,trend_direction,di_bullish_cross,di_bearish_cross
2025-04-07 09:30:00+03:00,0.0,0.0,0.0,0.0,weak,neutral,False,False
2025-04-07 10:30:00+03:00,0.0,0.0,0.0,0.0,weak,neutral,False,False
2025-04-07 11:30:00+03:00,7.142857142857142,0.0,1.9442545966404956,100.0,weak,bearish,False,True
2025-04-07 12:30:00+03:00,11.09691900871895,0.44012112681498217,1.9071742274259396,62.49972326492245,weak,bearish,False,False
2025-04-07 13:30:00+03:00,14.036579528921873,0.587892361588823,1.874595738619602,52.25216629155984,weak,bearish,False,False
2025-04-07 14:30:00+03:00,17.494842834421867,0.5782223270839926,2.501709602205022,62.452265805921755,weak,bearish,False,False
2025-04-07 15:30:00+03:00,18.535846520600728,1.2556428254648446,2.441169747011003,32.068894440925945,weak,bearish,False,False
2025-04-07 16:30:00+03:00,18.980450545832912,3.861009629034432,2.328474590057933,24.760302873851284,weak,bullish,True,False
2025-04-07 17:30:00+03:00,19.39329714069137,3.7394534375625406,2.255167209268701,24.7603028738513,weak,bullish,False,False
2025-04-08 09:30:00+03:00,21.789594822479085,6.889651003224991,2.119875638072173,52.941464685719374,strong,bullish,False,False
2025-04-08 10:30:00+03:00,23.326566253801815,6.674057041010392,2.640279266366194,43.3071948609973,strong,bullish,False,False
2025-04-08 11:30:00+03:00,23.18567955938072,6.456476705180457,4.184241507544764,21.354152531906447,strong,bullish,False,False
2025-04-08 12:30:00+03:00,22.71150560083076,6.30430834084489,4.5141513960309325,16.547244139681222,strong,bullish,False,False
2025-04-08 13:30:00+03:00,22.271201210748647,6.190046091473053,4.4323347930621795,16.54724413968121,strong,bullish,False,False
2025-04-08 14:30:00+03:00,22.688010339086077,7.601215880677603,4.265807509260956,28.106529007472663,strong,bullish,False,False
2025-04-08 15:30:00+03:00,23.182192316849104,7.679316869443984,4.170881124084517,29.606558027768436,strong,bullish,False,False
2025-04-08 16:30:00+03:00,24.40720146516298,9.505754344654271,4.041736807800082,40.33232039324337,strong,bullish,False,False
2025-04-08 17:30:00+03:00,24.78466559407981,9.125394270156528,4.947047253119114,29.691699269998605,strong,bullish,False,False
2025-04-09 09:30:00+03:00,23.97691125079171,8.65308478212099,6.597852493675441,13.476104788046356,strong,bullish,False,False
2025-04-09 10:30:00+03:00,24.051071794933925,10.506808243937378,6.302046520572319,25.01515886878275,strong,bullish,False,False
2025-04-09 11:30:00+03:00,23.663573447652727,10.228999534554978,7.016783596606104,18.626094932997162,strong,bullish,False,False
2025-04-09 12:30:00+03:00,23.151108042501143,10.007365161516,7.174274646747825,16.489057775530537,strong,bullish,False,False
2025-04-09 13:30:00+03:00,22.217604857488134,9.684540445796051,7.910588391865706,10.082063452319046,strong,bullish,False,False
2025-04-09 14:30:00+03:00,21.198528633831963,9.32807389317842,7.954051957512307,7.950537726301746,strong,bullish,False,False
2025-04-09 15:30:00+03:00,22.254514991759642,15.39740094133705,7.248776802061443,35.98233764481948,strong,bullish,False,False
2025-04-09 16:30:00+03:00,24.36435675465934,20.902311486417908,6.63836288446345,51.79229967235541,strong,bullish,False,False
2025-04-09 17:30:00+03:00,26.323495534494775,19.863087176084274,6.308315746144148,51.79229967235541,strong,bullish,False,False
2025-04-10 09:30:00+03:00,29.165955382784617,27.064330737071277,5.520147267700278,66.11793341055255,strong,bullish,False,False
2025-04-10 10:30:00+03:00,31.222983398881468,25.847112349718355,6.878135772518505,57.964347608140514,strong,bullish,False,False
2025-04-10 11:30:00+03:00,33.13308084239997,25.066619780774804,6.670440081564695,57.964347608140514,strong,bullish,False,False
2025-04-10 12:30:00+03:00,33.6509683678157,23.535884459385755,9.994955589805368,40.38350619822016,strong,bullish,False,False
2025-04-10 13:30:00+03:00,34.131863927130304,22.626541171187135,9.608785875337368,40.383506198220175,strong,bullish,False,False
2025-04-10 14:30:00+03:00,34.723219044357684,22.89529499225649,9.258571531858886,42.4108355683136,strong,bullish,False,False
2025-04-10 15:30:00+03:00,35.9792745353756,27.11966191598458,8.491944359075307,52.30799591860856,strong,bullish,False,False
2025-04-10 16:30:00+03:00,37.1456117770351,26.205275206986144,8.205623641673002,52.307995918608555,strong,bullish,False,False
2025-04-10 17:30:00+03:00,38.417280896175946,26.713653189013854,7.766926527866214,54.948979445006884,strong,bullish,False,False
2025-04-11 09:30:00+03:00,39.813020296090876,27.06625825911507,7.2040176770279984,57.957632494984985,strong,bullish,False,False
2025-04-11 10:30:00+03:00,41.24646296035729,27.04307106607459,6.785882043901602,59.88121759582068,very_strong,bullish,False,False
2025-04-11 11:30:00+03:00,42.170528062079974,25.85778742737419,7.683815265656348,54.18337438447487,very_strong,bullish,False,False
2025-04-11 12:30:00+03:00,43.110231443592355,25.829302816371786,7.428800000119727,55.32637540325331,very_strong,bullish,False,False
2025-04-11 13:30:00+03:00,44.604153030996876,30.346137137639847,6.655676498068664,64.0251336672556,very_strong,bullish,False,False
2025-04-11 14:30:00+03:00,46.283251255303554,32.302884624986966,6.127418134587331,68.11152817129039,very_strong,bullish,False,False
2025-04-11 15:30:00+03:00,47.454728865074834,29.759199132152467,6.826095686789769,62.68393779210154,very_strong,bullish,False,False
2025-04-11 16:30:00+03:00,48.93727501975817,32.532830728026454,6.148291910336618,68.21037503064154,very_strong,bullish,False,False
2025-04-11 17:30:00+03:00,50.31392502053555,31.12470241462642,5.882173539317185,68.21037503064153,very_strong,bullish,False,False
2025-04-14 09:30:00+03:00,51.78279379284571,32.0686736689778,5.465306346460599,70.87808783287772,very_strong,bullish,False,False
