datetime,vixfix,bb_upper,bb_middle,bb_lower,range_high,range_low,high_volatility,market_bottom,vix_level,position_factor,buy_zone,sell_zone,vix_trend
2025-05-12 16:30:00+03:00,1.327888694071337,2.5982249575386582,1.2658160615515306,-0.06659283443559705,4.827966951014026,0.17157591834837352,False,False,low,1.0408012367325408,False,False,-1
2025-05-12 17:30:00+03:00,1.174669568901809,2.5788139233957788,1.3023272330033484,0.02584054261091806,4.207920721443592,0.17157591834837352,False,False,low,1.0425036714566465,False,True,1
2025-05-13 09:30:00+03:00,1.8386139159374777,2.6340495660882643,1.3417719095603224,0.04949425303238031,3.214684369237908,0.17157591834837352,False,False,low,1.0351265120451392,False,False,-1
2025-05-13 10:30:00+03:00,1.7875382765314918,2.6362060021098697,1.4118118911150133,0.18741778012015686,3.214684369237908,0.17157591834837352,False,False,low,1.0356940191496502,False,False,-1
2025-05-13 11:30:00+03:00,1.7364704301739209,2.6576495304744103,1.4571989485353114,0.25674836659621225,3.1270860696096796,0.17157591834837352,False,False,low,1.0362614396647343,False,False,-1
2025-05-13 12:30:00+03:00,1.9918330411069913,2.713642173304263,1.4960172042303799,0.2783922351564967,3.1270860696096796,0.17157591834837352,False,False,low,1.0334240773210335,False,False,-1
2025-05-13 13:30:00+03:00,2.19612001263409,2.785780310640221,1.5284750542610397,0.2711697978818586,3.1270860696096796,0.17157591834837352,False,False,low,1.0311542220818435,False,False,-1
2025-05-13 14:30:00+03:00,2.1450443732281186,2.5451657577392908,1.480836051502821,0.4165063452663509,2.795426411722969,0.17157591834837352,False,False,low,1.0317217291863543,False,False,-1
2025-05-13 15:30:00+03:00,2.757920873906202,2.7367595391702855,1.5780596426588418,0.4193597461473981,2.795426411722969,0.17157591834837352,True,True,low,1.024911990289931,True,False,-1
2025-05-13 16:30:00+03:00,2.5536261093307027,2.8456569370375013,1.6125070627522962,0.379357188467091,2.795426411722969,0.17157591834837352,False,False,low,1.0271819321185478,False,False,-1
2025-05-13 17:30:00+03:00,2.349339137803618,2.929699861257764,1.6687059565323854,0.40771205180700654,2.795426411722969,0.17157591834837352,False,False,low,1.0294517873577376,False,False,-1
2025-05-14 09:30:00+03:00,1.9407574017010198,2.9318302156064755,1.6698463598284712,0.4078625040504671,2.795426411722969,0.17157591834837352,False,False,low,1.0339915844255443,False,False,1
2025-05-14 10:30:00+03:00,1.2257452083077804,2.923173716514071,1.6458912920533972,0.3686088675927235,2.795426411722969,0.17157591834837352,False,False,low,1.0419361643521359,False,True,1
