datetime,squeeze_on,squeeze_off,no_squeeze,momentum,momentum_hist,momentum_color,squeeze_release,squeeze_start,bb_upper,bb_lower,kc_upper,kc_lower
2025-04-07 09:30:00+03:00,False,False,True,,,gray,False,False,,,,
2025-04-07 10:30:00+03:00,False,False,True,,,gray,False,False,,,,
2025-04-07 11:30:00+03:00,False,False,True,,,gray,False,False,,,,
2025-04-07 12:30:00+03:00,False,False,True,,,gray,False,False,,,,
2025-04-07 13:30:00+03:00,False,False,True,,,gray,False,False,,,,
2025-04-07 14:30:00+03:00,False,False,True,,,gray,False,False,,,,
2025-04-07 15:30:00+03:00,False,False,True,,,gray,False,False,,,,
2025-04-07 16:30:00+03:00,False,False,True,,,gray,False,False,,,,
2025-04-07 17:30:00+03:00,False,False,True,,,gray,False,False,,,,
2025-04-08 09:30:00+03:00,False,False,True,,,gray,False,False,,,,
2025-04-08 10:30:00+03:00,False,False,True,,,gray,False,False,,,,
2025-04-08 11:30:00+03:00,False,False,True,,,gray,False,False,,,,
2025-04-08 12:30:00+03:00,False,False,True,,,gray,False,False,,,,
2025-04-08 13:30:00+03:00,False,False,True,,,gray,False,False,,,,
2025-04-08 14:30:00+03:00,False,False,True,,,gray,False,False,,,,
2025-04-08 15:30:00+03:00,False,False,True,,,gray,False,False,,,,
2025-04-08 16:30:00+03:00,False,False,True,,,gray,False,False,,,,
2025-04-08 17:30:00+03:00,False,False,True,,,gray,False,False,,,,
2025-04-09 09:30:00+03:00,False,False,True,,,gray,False,False,,,,
2025-04-09 10:30:00+03:00,False,True,False,,,gray,False,False,162.41300237570954,153.13699915016934,160.4600009918213,155.0900005340576
2025-04-09 11:30:00+03:00,False,True,False,,,gray,False,False,162.2734984541343,153.6265030717446,160.59000053405762,155.31000099182128
2025-04-09 12:30:00+03:00,False,True,False,,,gray,False,False,162.15779517581342,154.0222066552413,160.66250000000002,155.5175018310547
2025-04-09 13:30:00+03:00,False,True,False,,,gray,False,False,161.92625110768915,154.44375011301395,160.82499923706052,155.54500198364258
2025-04-09 14:30:00+03:00,False,True,False,,,gray,False,False,161.766981714961,154.7130185902148,160.89499969482424,155.58500061035156
2025-04-09 15:30:00+03:00,False,True,False,,,gray,False,False,161.72060796607838,154.78939264427316,160.86499938964843,155.6450012207031
2025-04-09 16:30:00+03:00,False,True,False,,,gray,False,False,161.70790160749803,154.81209808732618,160.8474998474121,155.6724998474121
2025-04-09 17:30:00+03:00,False,True,False,,,gray,False,False,161.92262635899135,154.30737394618444,160.5900001525879,155.6400001525879
2025-04-10 09:30:00+03:00,False,True,False,,,gray,False,False,162.210513846857,153.37948554279143,160.10499992370606,155.48499946594237
2025-04-10 10:30:00+03:00,False,True,False,,,gray,False,False,162.42912156796191,152.6608778216865,159.71999969482422,155.3699996948242
2025-04-10 11:30:00+03:00,False,True,False,,,gray,False,False,162.36699733483704,152.0430017496356,159.1925006866455,155.21749839782714
2025-04-10 12:30:00+03:00,False,True,False,,,gray,False,False,162.3219259860848,151.50807431909095,158.82750129699707,155.0024990081787
2025-04-10 13:30:00+03:00,False,True,False,,,gray,False,False,162.25872720542333,150.931273710104,158.5150020599365,154.67499885559081
2025-04-10 14:30:00+03:00,False,True,False,,,gray,False,False,162.1784195304415,150.4215819954374,158.19750213623047,154.40249938964843
2025-04-10 15:30:00+03:00,False,True,False,,,gray,False,False,161.94519972949917,149.88480210155552,157.78250160217286,154.04750022888183
2025-04-10 16:30:00+03:00,False,True,False,,,gray,False,False,161.78217442204192,148.94782740901275,157.3525020599365,153.37749977111815
2025-04-10 17:30:00+03:00,False,True,False,,,gray,False,False,161.30598698014992,148.26401424055322,156.72750129699708,152.84249992370607
2025-04-11 09:30:00+03:00,False,True,False,,,gray,False,False,160.79516470828412,147.53483712277057,156.2275032043457,152.10249862670898
2025-04-11 10:30:00+03:00,False,True,False,,,gray,False,False,160.25869303975355,146.76130818094958,155.6550022125244,151.36499900817873
2025-04-11 11:30:00+03:00,False,True,False,-6.604534999302456,-6.604534999302456,gray,False,False,159.82900069200423,146.03099991834733,154.96250076293944,150.89749984741212
2025-04-11 12:30:00+03:00,False,True,False,-6.431177291870115,-6.431177291870115,maroon,False,False,159.25519268403687,145.54480731596314,154.44750022888184,150.35249977111818
2025-04-11 13:30:00+03:00,False,True,False,-6.356891762869696,-6.356891762869696,maroon,False,False,158.7020690865578,144.97793121861798,153.94000015258788,149.7400001525879
2025-04-11 14:30:00+03:00,False,True,False,-5.97492733001709,-5.97492733001709,maroon,False,False,157.89204313751466,144.77795655730958,153.48750076293948,149.18249893188477
2025-04-11 15:30:00+03:00,False,True,False,-5.702142426627023,-5.702142426627023,maroon,False,False,157.3498834463919,144.4301168587839,152.96750106811524,148.81249923706056
2025-04-11 16:30:00+03:00,False,True,False,-5.417000356401715,-5.417000356401715,maroon,False,False,156.78592853557737,144.15407237994995,152.57750091552734,148.36249999999998
2025-04-11 17:30:00+03:00,False,True,False,-5.030072304861882,-5.030072304861882,maroon,False,False,156.1642414129236,144.02575950260373,152.19500160217285,147.99499931335447
2025-04-14 09:30:00+03:00,False,True,False,-4.433715144566124,-4.433715144566124,maroon,False,False,155.31302002018057,144.1669818108741,151.87750091552732,147.60250091552734
2025-04-14 10:30:00+03:00,False,True,False,-3.9006791305541944,-3.9006791305541944,maroon,False,False,154.53492470117598,144.28507651952717,151.4950008392334,147.32500038146975
2025-04-14 11:30:00+03:00,False,True,False,-3.354144717625209,-3.354144717625209,maroon,False,False,154.05109886023806,144.29890266564084,151.11000213623046,147.23999938964843
2025-04-14 12:30:00+03:00,False,True,False,-2.772501923697335,-2.772501923697335,maroon,False,False,153.45553118157287,144.4044694287787,150.78250122070312,147.07749938964844
2025-04-14 13:30:00+03:00,False,True,False,-2.1617871584211104,-2.1617871584211104,maroon,False,False,152.7991585955701,144.59084231995726,150.51750068664552,146.87250022888185
2025-04-14 14:30:00+03:00,False,True,False,-1.6721783828735353,-1.6721783828735353,maroon,False,False,151.98273091545633,144.85727000007103,150.2875,146.55250091552736
2025-04-14 15:30:00+03:00,False,True,False,-1.201393160138811,-1.201393160138811,maroon,False,False,151.18917878430793,145.17082182604364,150.0249984741211,146.33500213623046
2025-04-14 16:30:00+03:00,False,True,False,-0.8011068344116197,-0.8011068344116197,maroon,False,False,150.15710319903175,145.6828977164956,149.77999839782714,146.0600025177002
2025-04-14 17:30:00+03:00,True,False,False,-0.45853572300502066,-0.45853572300502066,maroon,False,True,149.07863387894201,146.2913673417611,149.49249877929685,145.87750244140625
2025-04-15 09:30:00+03:00,True,False,False,-0.25525089263915657,-0.25525089263915657,maroon,False,False,148.83970361199002,146.31029638800996,149.2324981689453,145.91750183105466
2025-04-15 10:30:00+03:00,True,False,False,-0.1392500741141136,-0.1392500741141136,maroon,False,False,148.60019593428134,146.30980467607023,149.10499801635743,145.80500259399415
2025-04-15 11:30:00+03:00,True,False,False,-0.10692853110176692,-0.10692853110176692,maroon,False,False,148.57048873239768,146.18951187795386,148.8799980163574,145.88000259399413
2025-04-15 12:30:00+03:00,True,False,False,-0.2024640001569411,-0.2024640001569411,red,False,False,148.66314051679808,145.9968600935535,148.76999893188477,145.8900016784668
2025-04-15 13:30:00+03:00,False,True,False,-0.39785767146518625,-0.39785767146518625,red,True,False,148.8347976442549,145.6652023557451,148.70499954223632,145.79500045776368
2025-04-15 14:30:00+03:00,False,True,False,-0.6181083679199157,-0.6181083679199157,red,False,False,149.01470417518468,145.22529521446378,148.5900001525879,145.64999923706057
2025-04-15 15:30:00+03:00,False,True,False,-1.0023575047084203,-1.0023575047084203,red,False,False,149.23630519589256,144.80369419375586,148.41500129699705,145.62499809265137
2025-04-15 16:30:00+03:00,False,True,False,-1.3546779741559671,-1.3546779741559671,red,False,False,149.4622067720998,144.20779292272445,148.24500122070313,145.4249984741211
2025-04-15 17:30:00+03:00,False,True,False,-1.7620704759870227,-1.7620704759870227,red,False,False,149.6781214661551,143.64187822866913,148.0400016784668,145.2799980163574
2025-04-16 09:30:00+03:00,False,True,False,-2.4631780188424233,-2.4631780188424233,red,False,False,150.24385418184502,142.49614520780344,147.81750106811523,144.92249832153323
2025-04-16 10:30:00+03:00,False,True,False,-3.1099268831525495,-3.1099268831525495,red,False,False,150.63431517580085,141.41568482419916,147.525,144.525
2025-04-16 11:30:00+03:00,False,True,False,-3.5537846646990054,-3.5537846646990054,red,False,False,150.69651326329105,140.59348612635736,147.09249992370604,144.19749946594237
2025-04-16 12:30:00+03:00,False,True,False,-3.9577137047903834,-3.9577137047903834,red,False,False,150.68580492243615,139.85419446721227,146.69499969482422,143.8449996948242
2025-04-16 13:30:00+03:00,False,True,False,-4.351071951729907,-4.351071951729907,red,False,False,150.61515049907777,139.07484889057068,146.29999809265138,143.39000129699707
2025-04-16 14:30:00+03:00,False,True,False,-4.667357679094584,-4.667357679094584,red,False,False,150.4218838548627,138.39811583996152,145.88749961853028,142.93250007629393
2025-04-16 15:30:00+03:00,False,True,False,-4.8393926511492005,-4.8393926511492005,red,False,False,150.0705955268404,137.86940386280804,145.4700008392334,142.46999855041506
