datetime,supertrend,trend,up_band,dn_band,buy_signal,sell_signal
2025-04-07 09:30:00+03:00,383.75,1.0,383.75,470.75,False,False
2025-04-07 10:30:00+03:00,390.55,1.0,390.55,470.75,False,False
2025-04-07 11:30:00+03:00,395.745,1.0,395.745,470.75,False,False
2025-04-07 12:30:00+03:00,403.7205,1.0,403.7205,470.75,False,False
2025-04-07 13:30:00+03:00,407.82345,1.0,407.82345,470.75,False,False
2025-04-07 14:30:00+03:00,409.666105,1.0,409.666105,470.75,False,False
2025-04-07 15:30:00+03:00,414.2244945,1.0,414.2244945,470.75,False,False
2025-04-07 16:30:00+03:00,420.76454505,1.0,420.76454505,470.75,False,False
2025-04-07 17:30:00+03:00,420.76454505,1.0,420.76454505,470.75,False,False
2025-04-08 09:30:00+03:00,426.10553149049997,1.0,426.10553149049997,470.75,False,False
2025-04-08 10:30:00+03:00,427.34497834145,1.0,427.34497834145,470.75,False,False
2025-04-08 11:30:00+03:00,429.910480507305,1.0,429.910480507305,470.75,False,False
2025-04-08 12:30:00+03:00,429.910480507305,1.0,429.910480507305,470.75,False,False
2025-04-08 13:30:00+03:00,430.70873921091703,1.0,430.70873921091703,470.75,False,False
2025-04-08 14:30:00+03:00,432.63786528982536,1.0,432.63786528982536,470.75,False,False
2025-04-08 15:30:00+03:00,437.7990787608428,1.0,437.7990787608428,470.75,False,False
2025-04-08 16:30:00+03:00,444.6566708847585,1.0,444.6566708847585,470.75,False,False
2025-04-08 17:30:00+03:00,444.6566708847585,1.0,444.6566708847585,470.75,False,False
2025-04-09 09:30:00+03:00,444.6566708847585,1.0,444.6566708847585,470.75,False,False
2025-04-09 10:30:00+03:00,444.6566708847585,1.0,444.6566708847585,470.75,False,False
2025-04-09 11:30:00+03:00,444.6566708847585,1.0,444.6566708847585,470.75,False,False
2025-04-09 12:30:00+03:00,444.6566708847585,1.0,444.6566708847585,470.75,False,False
2025-04-09 13:30:00+03:00,444.6566708847585,1.0,444.6566708847585,470.75,False,False
2025-04-09 14:30:00+03:00,444.6566708847585,1.0,444.6566708847585,470.75,False,False
2025-04-09 15:30:00+03:00,444.6566708847585,1.0,444.6566708847585,470.75,False,False
2025-04-09 16:30:00+03:00,444.6566708847585,1.0,444.6566708847585,470.75,False,False
2025-04-09 17:30:00+03:00,444.6566708847585,1.0,444.6566708847585,470.75,False,False
2025-04-10 09:30:00+03:00,456.4701114388873,1.0,456.4701114388873,470.75,False,False
2025-04-10 10:30:00+03:00,457.3481002949985,1.0,457.3481002949985,501.6518997050015,False,False
2025-04-10 11:30:00+03:00,458.3632902654987,1.0,458.3632902654987,499.8867097345013,False,False
2025-04-10 12:30:00+03:00,460.46446123894884,1.0,460.46446123894884,499.03553876105116,False,False
2025-04-10 13:30:00+03:00,460.6430151150539,1.0,460.6430151150539,496.8569848849461,False,False
2025-04-10 14:30:00+03:00,461.75371360354853,1.0,461.75371360354853,495.99628639645147,False,False
2025-04-10 15:30:00+03:00,461.75371360354853,1.0,461.75371360354853,494.3091577568063,False,False
2025-04-10 16:30:00+03:00,461.75371360354853,1.0,461.75371360354853,489.7782419811257,False,False
2025-04-10 17:30:00+03:00,461.75371360354853,1.0,461.75371360354853,485.8754177830131,False,False
2025-04-11 09:30:00+03:00,461.75371360354853,1.0,461.75371360354853,485.8754177830131,False,False
2025-04-11 10:30:00+03:00,483.0890884042406,-1.0,461.75371360354853,483.0890884042406,False,True
2025-04-11 11:30:00+03:00,479.25517956381657,-1.0,438.74482043618343,479.25517956381657,False,False
2025-04-11 12:30:00+03:00,479.25517956381657,-1.0,441.8203383925651,479.25517956381657,False,False
2025-04-11 13:30:00+03:00,479.25517956381657,-1.0,442.45080455330856,479.25517956381657,False,False
2025-04-11 14:30:00+03:00,477.3317759020223,-1.0,442.45080455330856,477.3317759020223,False,False
2025-04-11 15:30:00+03:00,476.33609831182,-1.0,442.66390168818,476.33609831182,False,False
2025-04-11 16:30:00+03:00,476.33609831182,-1.0,444.04751151936193,476.33609831182,False,False
2025-04-11 17:30:00+03:00,475.30723963257424,-1.0,444.04751151936193,475.30723963257424,False,False
2025-04-14 09:30:00+03:00,475.30723963257424,-1.0,449.41098433068316,475.30723963257424,False,False
2025-04-14 10:30:00+03:00,475.30723963257424,-1.0,449.53238589761486,475.30723963257424,False,False
2025-04-14 11:30:00+03:00,475.30723963257424,-1.0,450.07914730785336,475.30723963257424,False,False
2025-04-14 12:30:00+03:00,475.30723963257424,-1.0,451.62123257706804,475.30723963257424,False,False
2025-04-14 13:30:00+03:00,475.30723963257424,-1.0,453.0466093193612,475.30723963257424,False,False
2025-04-14 14:30:00+03:00,475.30723963257424,-1.0,453.0466093193612,475.30723963257424,False,False
2025-04-14 15:30:00+03:00,475.30723963257424,-1.0,453.0552535486826,475.30723963257424,False,False
2025-04-14 16:30:00+03:00,475.30723963257424,-1.0,453.0552535486826,475.30723963257424,False,False
2025-04-14 17:30:00+03:00,475.30723963257424,-1.0,453.2197553744329,475.30723963257424,False,False
2025-04-15 09:30:00+03:00,475.30723963257424,-1.0,453.8352798369896,475.30723963257424,False,False
2025-04-15 10:30:00+03:00,475.30723963257424,-1.0,455.38925185329066,475.30723963257424,False,False
2025-04-15 11:30:00+03:00,475.30723963257424,-1.0,455.9878266679616,475.30723963257424,False,False
2025-04-15 12:30:00+03:00,475.30723963257424,-1.0,457.2765440011654,475.30723963257424,False,False
2025-04-15 13:30:00+03:00,475.30723963257424,-1.0,458.36138960104887,475.30723963257424,False,False
