datetime,adx,plus_di,minus_di,dx,trend_strength,trend_direction,di_bullish_cross,di_bearish_cross
2020-07-06 00:00:00+03:00,0.0,0.0,0.0,0.0,weak,neutral,False,False
2020-07-13 00:00:00+03:00,0.0,0.0,0.0,0.0,weak,neutral,False,False
2020-07-20 00:00:00+03:00,7.142857142857142,0.4892113622315342,0.0,100.0,weak,bullish,True,False
2020-07-27 00:00:00+03:00,13.074720307476628,0.44257638134031296,8.579414038416948,90.18894144752993,weak,bearish,False,True
2020-08-03 00:00:00+03:00,18.977593597684148,0.389877217013043,17.80719804562688,95.71494637038191,weak,bearish,False,False
2020-08-10 00:00:00+03:00,24.458833081448272,0.36333750986392593,16.595027134748914,95.71494637038192,strong,bearish,False,False
2020-08-17 00:00:00+03:00,28.43611607090145,1.736146286737255,15.748403381280513,80.14079493379275,strong,bearish,False,False
2020-08-24 00:00:00+03:00,32.181352833545155,1.6694401308875246,15.783674921665657,80.86943074791334,strong,bearish,False,False
2020-08-31 00:00:00+03:00,35.685546020388976,1.6111094525487668,15.564950103067417,81.24005744935869,strong,bearish,False,False
2020-09-07 00:00:00+03:00,38.93943969388681,1.5799685463307467,15.264097389006942,81.24005744935869,strong,bearish,False,False
2020-09-14 00:00:00+03:00,42.01853914527729,1.5535106839702517,15.752746185299278,82.04683201335354,very_strong,bearish,False,False
2020-09-21 00:00:00+03:00,41.69417582843636,6.499858201615152,14.292187174959636,37.47745270950427,very_strong,bearish,False,False
2020-09-28 00:00:00+03:00,40.86785423419686,7.20880587721435,13.42482664345537,30.12567350908342,very_strong,bearish,False,False
2020-10-05 00:00:00+03:00,40.100555610974475,6.881707141685891,12.815676682344208,30.125673509083413,very_strong,bearish,False,False
2020-10-12 00:00:00+03:00,39.38806403226797,6.6645956782010956,12.411353995725191,30.12567350908341,strong,bearish,False,False
2020-10-19 00:00:00+03:00,36.70293675858662,10.907849014602919,11.30688838851379,1.7962822007289958,strong,bearish,False,False
2020-10-26 00:00:00+03:00,35.58469307731601,10.226105627801283,15.678353115004601,21.04752522079814,strong,bearish,False,False
2020-11-02 00:00:00+03:00,33.83738808563635,11.679954640057684,14.603288129997217,11.122423193800708,strong,bearish,False,False
2020-11-09 00:00:00+03:00,34.826021784325924,31.25908608545994,11.074952944456331,47.67825986729037,strong,bullish,True,False
2020-11-16 00:00:00+03:00,35.959091384907794,30.2474609647136,9.898086127628995,50.688996192472025,strong,bullish,False,False
2020-11-23 00:00:00+03:00,37.01122744259096,28.543236252201808,9.340400872494548,50.68899619247204,strong,bullish,False,False
2020-11-30 00:00:00+03:00,37.31484025028631,26.996199397116307,11.225312868872077,41.26180675032589,strong,bullish,False,False
2020-12-07 00:00:00+03:00,37.634119407515186,25.789930319061547,10.589060511373438,41.78474845149065,strong,bullish,False,False
2020-12-14 00:00:00+03:00,38.174539668387006,27.11149470068687,10.232161124906927,45.200003059720636,strong,bullish,False,False
2020-12-21 00:00:00+03:00,38.94231420932944,27.674113205423566,9.49145824890083,48.92338324158096,strong,bullish,False,False
2020-12-28 00:00:00+03:00,40.22577547233774,31.377756875162756,8.616638024469246,56.91077189144558,very_strong,bullish,False,False
2021-01-04 00:00:00+03:00,42.06406534706187,37.552978569509555,7.701978824142108,65.9618337184755,very_strong,bullish,False,False
2021-01-11 00:00:00+03:00,43.25794326240848,33.6489646853718,8.735860927834855,58.778356161914445,very_strong,bullish,False,False
2021-01-18 00:00:00+03:00,43.58702990569673,31.13698683535279,10.978393990167309,47.86515626844396,very_strong,bullish,False,False
2021-01-25 00:00:00+03:00,42.46865468845075,28.559772975016227,16.08936763174209,27.929776864252915,very_strong,bullish,False,False
2021-02-01 00:00:00+03:00,41.43016341529376,26.821042637674783,15.109840531354363,27.92977686425291,very_strong,bullish,False,False
2021-02-08 00:00:00+03:00,40.69650685917093,27.26830390634886,14.312235446096505,31.158971629574122,very_strong,bullish,False,False
2021-02-15 00:00:00+03:00,38.97687360515494,24.895661734314867,17.799092783234077,16.621641302947108,strong,bullish,False,False
2021-02-22 00:00:00+03:00,36.56938551281806,23.004749650750057,20.700586699669106,5.272040312438535,strong,bullish,False,False
2021-03-01 00:00:00+03:00,34.33386085564809,21.525743744228514,19.36971848931787,5.272040312438543,strong,bullish,False,False
2021-03-08 00:00:00+03:00,32.25801653113312,20.575998917692175,18.515100402933406,5.2720403124385395,strong,bullish,False,False
2021-03-15 00:00:00+03:00,30.150245149654115,19.360397999101608,20.455010041389453,2.749217190427029,strong,bearish,False,True
2021-03-22 00:00:00+03:00,30.59008688043411,15.890251630229043,34.00693784496216,36.30802938057403,strong,bearish,False,False
2021-03-29 00:00:00+03:00,30.99851134472982,15.05231046247237,32.213648860448735,36.30802938057403,strong,bearish,False,False
2021-04-05 00:00:00+03:00,31.37776263300441,14.499037289551127,31.029581619686827,36.30802938057402,strong,bearish,False,False
2021-04-12 00:00:00+03:00,30.89181919399176,17.329604378061806,28.622008529641302,24.574554486827363,strong,bearish,False,False
2021-04-19 00:00:00+03:00,30.44058600062288,16.726696800987824,27.626231278347422,24.574554486827378,strong,bearish,False,False
2021-04-26 00:00:00+03:00,30.021583749637486,16.419110230123316,27.118213595841514,24.574554486827356,strong,bearish,False,False
2021-05-03 00:00:00+03:00,28.76871184481958,19.950572412789118,25.641032545447608,12.48137708218678,strong,bearish,False,False
2021-05-10 00:00:00+03:00,27.60533079034581,19.31328402865369,24.82197172551959,12.481377082186764,strong,bearish,False,False
