datetime,vixfix,bb_upper,bb_middle,bb_lower,range_high,range_low,high_volatility,market_bottom,vix_level,position_factor,buy_zone,sell_zone,vix_trend
2022-11-21 00:00:00+03:00,14.2363124652541,23.68813650167409,13.068614967480594,2.4490934332870964,22.257732062147713,2.547043845614287,False,False,normal,0.8973743059416212,False,False,-1
2022-11-28 00:00:00+03:00,1.4806391616702856,23.099156140542085,12.066022203607336,1.032888266672586,22.257732062147713,1.4954455532869886,False,False,low,1.0391040093147745,False,True,1
2022-12-05 00:00:00+03:00,8.712977368047804,21.92712828735648,11.49294129862253,1.0587543098885757,20.94329821091678,1.4954455532869886,False,False,low,0.95874469591058,False,True,1
2022-12-12 00:00:00+03:00,5.475662473980972,21.574768922016155,10.990778585100548,0.40678824818493986,20.94329821091678,1.4954455532869886,False,False,low,0.9947148614002115,False,True,1
2022-12-19 00:00:00+03:00,2.6999429544355475,21.644521101643093,10.480770483913801,-0.682980133815489,20.94329821091678,1.4954455532869886,False,False,low,1.0255561893951606,False,True,1
2022-12-26 00:00:00+03:00,6.062119939744599,21.59209990469568,10.255263431325416,-1.0815730420448464,20.94329821091678,1.4954455532869886,False,False,low,0.9881986673361711,False,True,1
2023-01-02 00:00:00+03:00,10.370740429715346,21.0075318274237,9.980696964846143,-1.0461378977314162,20.94329821091678,1.4954455532869886,False,False,normal,0.9403251063364961,False,False,-1
2023-01-09 00:00:00+03:00,20.591176811226365,22.339436827638302,10.376667731839714,-1.586101363958873,20.94329821091678,1.4954455532869886,False,False,high,0.8267647020974849,False,False,-1
2023-01-16 00:00:00+03:00,11.973945387140189,22.38080538496734,10.767181257119365,-0.8464428707286071,20.94329821091678,1.4954455532869886,False,False,normal,0.9225117179206646,False,False,-1
2023-01-23 00:00:00+03:00,18.53706926504388,23.29868302159842,11.18267117455946,-0.9333406724795008,20.94329821091678,1.4954455532869886,False,False,normal,0.8495881192772903,False,False,-1
2023-01-30 00:00:00+03:00,27.955907945770136,26.036361647737714,11.84183019734542,-2.352701253046874,23.762521753904615,1.4954455532869886,True,True,high,0.7449343561581097,True,False,-1
2023-02-06 00:00:00+03:00,35.420837001189135,30.41172117682561,12.79402184586149,-4.823677485102628,30.107711451010765,1.4954455532869886,True,True,extreme,0.6619906999867874,True,False,-1
2023-02-13 00:00:00+03:00,29.408813632918317,31.528098230848805,13.0579118431919,-5.412274544465006,30.107711451010765,1.4954455532869886,False,False,high,0.7287909596342409,False,False,-1
2023-02-20 00:00:00+03:00,23.04609037469273,32.34266016015154,13.38802383790443,-5.566612484342674,30.107711451010765,1.4954455532869886,False,False,high,0.7994878847256364,False,False,-1
2023-02-27 00:00:00+03:00,22.845689755014632,33.2734240799532,14.259586260965571,-4.754251558022061,30.107711451010765,1.4954455532869886,False,False,high,0.8017145582776152,False,False,-1
2023-03-06 00:00:00+03:00,20.941881479108797,33.92997034721614,14.751867553109776,-4.426235240996586,30.107711451010765,1.4954455532869886,False,False,high,0.8228679835654578,False,False,1
2023-03-13 00:00:00+03:00,24.999995222072343,35.06829874150162,15.430343238749959,-4.207612264001707,30.107711451010765,1.4954455532869886,False,False,high,0.7777778308658628,False,False,-1
2023-03-20 00:00:00+03:00,29.108215092364997,36.76680705942282,16.34096786025172,-4.084871338919381,30.107711451010765,1.4954455532869886,False,False,high,0.7321309434181666,False,False,-1
2023-03-27 00:00:00+03:00,30.961922018869377,38.44861090739098,17.55149704063824,-3.345616826114501,30.107711451010765,1.4954455532869886,True,True,extreme,0.7115341997903403,True,False,-1
2023-04-03 00:00:00+03:00,31.062119939744598,39.806122306404085,18.79460293590021,-2.216916434603668,30.107711451010765,1.4954455532869886,True,True,extreme,0.7104208895583933,True,False,-1
2023-04-10 00:00:00+03:00,28.40681053452779,40.82089960427403,19.50312783936389,-1.814643925546246,30.107711451010765,1.4954455532869886,False,False,high,0.7399243273941356,False,False,-1
2023-04-17 00:00:00+03:00,28.607211154205896,40.753421703872164,20.85945643899067,0.9654911741091752,30.107711451010765,1.4954455532869886,False,False,high,0.7376976538421567,False,False,-1
2023-04-24 00:00:00+03:00,35.370740429715354,42.23133500144447,22.19234459207405,2.15335418270363,30.107711451010765,1.4954455532869886,True,True,extreme,0.6625473285587182,True,False,-1
2023-05-01 00:00:00+03:00,40.28055800079276,43.90405514298439,23.93258936841464,3.961123593844885,34.23847430067384,1.4954455532869886,True,True,extreme,0.6079937999911915,True,False,-1
2023-05-08 00:00:00+03:00,41.08216047950518,44.56957883045965,25.85170024466812,7.133821658876588,34.919836407579396,1.4954455532869886,True,True,extreme,0.5990871057832758,True,False,-1
2023-05-15 00:00:00+03:00,40.63125789074751,44.938678299876045,27.580157142218262,10.221635984560482,34.919836407579396,1.4954455532869886,True,False,extreme,0.6040971345472499,True,False,-1
2023-05-22 00:00:00+03:00,38.176349105208814,44.92246689121628,28.97043757599294,13.018408260769599,34.919836407579396,1.4954455532869886,True,False,extreme,0.6313738988310131,True,False,-1
2023-05-29 00:00:00+03:00,31.29850085159711,44.98546727766073,29.505803778011476,14.026140278362224,34.919836407579396,1.4954455532869886,False,False,extreme,0.7077944349822543,False,False,1
2023-06-05 00:00:00+03:00,22.39443523108585,43.606775470629515,30.02682827020876,16.446881069788006,34.919836407579396,1.4954455532869886,False,False,high,0.8067284974323794,False,True,1
2023-06-12 00:00:00+03:00,23.57027851165226,43.128857569035375,30.27848873253918,17.428119896042983,34.919836407579396,1.4954455532869886,False,False,high,0.7936635720927527,False,True,1
2023-06-19 00:00:00+03:00,21.81709335565451,43.33838425703213,29.971548003033398,16.604711749034664,34.919836407579396,1.4954455532869886,False,False,high,0.8131434071593944,False,True,1
2023-06-26 00:00:00+03:00,12.901272470698052,43.959428848151795,28.845569776508842,13.731710704865892,34.919836407579396,1.4954455532869886,False,False,normal,0.9122080836589106,False,True,1
2023-07-03 00:00:00+03:00,7.631739620921685,45.5924212161174,27.756716075909015,9.921010935700625,34.919836407579396,1.4954455532869886,False,False,low,0.9707584486564257,False,True,1
2023-07-10 00:00:00+03:00,3.0890382908030793,47.67183567961035,26.758863471714527,5.845891263818697,34.919836407579396,1.4954455532869886,False,False,low,1.0212329078799658,False,True,1
2023-07-17 00:00:00+03:00,3.7552990730701667,49.07869316537901,25.804343937617308,2.529994709855611,34.919836407579396,1.4954455532869886,False,False,low,1.0138300102992204,False,True,1
2023-07-24 00:00:00+03:00,9.334088890915298,49.563402663283114,25.22395430820763,0.8845059531321446,34.919836407579396,1.4954455532869886,False,False,low,0.9518434567676078,False,True,1
2023-07-31 00:00:00+03:00,2.3230092813399184,50.49836681838873,24.090105011171012,-2.3181567960467113,34.919836407579396,1.4954455532869886,False,False,low,1.0297443413184453,False,True,1
2023-08-07 00:00:00+03:00,9.83086999392814,50.16303894613188,23.126237756249168,-3.910563433633545,34.919836407579396,1.4954455532869886,False,False,low,0.9463236667341318,False,True,1
2023-08-14 00:00:00+03:00,2.8051995611810066,49.943446625151694,21.71840163336475,-6.506643358422192,34.919836407579396,1.4954455532869886,False,False,low,1.0243866715424332,False,True,1
2023-08-21 00:00:00+03:00,6.196471126441646,49.154151559376686,20.4751191926996,-8.203913173977487,34.919836407579396,1.4954455532869886,False,False,low,0.9867058763728705,False,True,1
2023-08-28 00:00:00+03:00,3.4533030297436,48.61598216393756,19.22744381746039,-10.161094529016776,34.919836407579396,1.4954455532869886,False,False,low,1.0171855218917378,False,True,1
2023-09-04 00:00:00+03:00,2.6871375328317484,47.8594891875733,17.931440136391686,-11.996608914789928,34.919836407579396,1.4954455532869886,False,False,low,1.025698471857425,False,True,1
2023-09-11 00:00:00+03:00,8.87716107449258,45.61592072867162,16.606761168630545,-12.402398391410529,34.919836407579396,1.4954455532869886,False,False,low,0.956920432505638,False,True,-1
2023-09-18 00:00:00+03:00,12.380037930977027,42.0279456559822,15.21173516513976,-11.60447532570268,34.919836407579396,1.4954455532869886,False,False,normal,0.9179995785446997,False,True,-1
2023-09-25 00:00:00+03:00,7.053739455812572,37.59414033275537,13.510314113955129,-10.573512104845111,34.919836407579396,1.4954455532869886,False,False,low,0.9771806727131936,False,True,-1
2023-10-02 00:00:00+03:00,14.67533004768454,32.66668685865241,12.21251772180198,-8.241651415048448,34.919836407579396,1.4954455532869886,False,False,normal,0.8924963328035052,False,False,-1
2023-10-09 00:00:00+03:00,5.333336194356297,27.155340237801823,10.570367076259355,-6.014606085283113,34.919836407579396,1.4954455532869886,False,False,low,0.9962962645071523,False,True,1
2023-10-16 00:00:00+03:00,16.666666666666664,23.629284311173144,9.838775367012833,-3.951733577147481,34.919836407579396,1.4954455532869886,False,False,normal,0.8703703703703705,False,False,-1
2023-10-23 00:00:00+03:00,21.374996503194176,23.389150044868764,9.787803430618249,-3.813543183632264,34.919836407579396,1.4954455532869886,False,False,high,0.8180555944089536,False,False,-1
2023-10-30 00:00:00+03:00,22.791663805643715,23.187602619842423,9.748872695317822,-3.6898572292067815,34.919836407579396,1.4954455532869886,False,False,high,0.8023148466039587,False,False,-1
2023-11-06 00:00:00+03:00,17.95833110809326,22.361001011554226,9.55593458293976,-3.2491318456747074,34.919836407579396,1.4954455532869886,False,False,normal,0.8560185432434082,False,False,-1
2023-11-13 00:00:00+03:00,16.000000635782875,22.75904727468417,9.710870991194,-3.3373052922961737,34.919836407579396,2.3462393741533174,False,False,normal,0.8777777707135236,False,False,-1
2023-11-20 00:00:00+03:00,12.666670481363932,23.03615233167448,9.962617534216113,-3.1109172632422517,34.919836407579396,2.3462393741533174,False,False,normal,0.9148147724292897,False,False,1
2023-11-27 00:00:00+03:00,10.916670163472492,23.023546257577586,10.353999127849582,-2.3155480018784242,34.919836407579396,2.3462393741533174,False,False,normal,0.9342592204058612,False,False,1
2023-12-04 00:00:00+03:00,18.66666475931803,23.888525580503885,11.099567412161978,-1.6893907561799288,34.919836407579396,2.3462393741533174,False,False,normal,0.8481481693409108,False,False,-1
