datetime,adx,plus_di,minus_di,dx,trend_strength,trend_direction,di_bullish_cross,di_bearish_cross
2020-07-06 00:00:00+03:00,0.0,0.0,0.0,0.0,weak,neutral,False,False
2020-07-13 00:00:00+03:00,0.0,0.0,0.0,0.0,weak,neutral,False,False
2020-07-20 00:00:00+03:00,7.142857142857142,2.0514894457996364,0.0,100.0,weak,bullish,True,False
2020-07-27 00:00:00+03:00,13.775510204081632,4.711925264763743,0.0,100.0,weak,bullish,False,False
2020-08-03 00:00:00+03:00,15.58882990338084,3.9517824193670714,9.039379386128127,39.16198599427056,weak,bearish,False,True
2020-08-10 00:00:00+03:00,17.27262676701582,3.5359600819014263,8.088219765811635,39.16198599427055,weak,bearish,False,False
2020-08-17 00:00:00+03:00,18.836152426105443,3.4245811676537397,7.833449600185684,39.16198599427055,weak,bearish,False,False
2020-08-24 00:00:00+03:00,19.372082380741766,4.385564914491798,7.521889891879205,26.339171791013953,weak,bearish,False,False
2020-08-31 00:00:00+03:00,20.088654354212892,4.288960446325461,7.861773064703007,29.404090009337498,strong,bearish,False,False
2020-09-07 00:00:00+03:00,20.879930284419412,4.19435434515872,7.992605213861374,31.16651737710416,strong,bearish,False,False
2020-09-14 00:00:00+03:00,20.086373658938353,6.269409586201814,7.627119599189355,9.770137527684565,strong,bearish,False,False
2020-09-21 00:00:00+03:00,19.58897215143534,9.31566870306304,7.1543490303274,13.122752553896131,weak,bullish,True,False
2020-09-28 00:00:00+03:00,19.760076886701675,10.596275454339391,6.776883924678878,21.984438445164034,weak,bullish,False,False
2020-10-05 00:00:00+03:00,20.270864594070968,11.175962651722275,6.436306456211897,26.911104789871764,strong,bullish,False,False
2020-10-12 00:00:00+03:00,21.4503319140131,12.976557420072556,5.997319160033904,36.78340707326079,strong,bullish,False,False
2020-10-19 00:00:00+03:00,22.545551568245077,12.450042265913291,5.753981938930626,36.7834070732608,strong,bullish,False,False
2020-10-26 00:00:00+03:00,22.07150197974351,10.643589476024115,14.670823286077516,15.908857329223132,strong,bearish,False,True
2020-11-02 00:00:00+03:00,21.63131307613491,10.198754748179507,14.057675654029191,15.908857329223123,strong,bearish,False,False
2020-11-09 00:00:00+03:00,20.56363142496982,11.693296686745576,13.368360179827688,6.683769959823677,strong,bearish,False,False
2020-11-16 00:00:00+03:00,19.27159322007034,12.07417928132994,12.687043452532631,2.47509655637708,weak,bearish,False,False
2020-11-23 00:00:00+03:00,17.991586123711617,12.580117013712782,12.244612318286508,1.3514938710481923,weak,bullish,True,False
2020-11-30 00:00:00+03:00,17.614843060277394,15.067767225819107,11.667761099654236,12.71718323563249,weak,bullish,False,False
2020-12-07 00:00:00+03:00,16.36469763390933,14.56335035762635,14.530530397051777,0.1128070911244642,weak,bullish,False,False
2020-12-14 00:00:00+03:00,15.658542085454457,15.851472209604115,13.922555859574002,6.4785199555411,weak,bullish,False,False
2020-12-21 00:00:00+03:00,15.523130264847085,17.460709728152324,13.235991337809976,13.76277659695126,weak,bullish,False,False
2020-12-28 00:00:00+03:00,15.523909058755088,17.156489648741385,12.5429662550924,15.534033379559128,weak,bullish,False,False
2021-01-04 00:00:00+03:00,16.587426676361854,22.01257054247799,11.745634944442639,30.4131557052498,weak,bullish,False,False
2021-01-11 00:00:00+03:00,17.90154685566448,22.579020229094485,10.87507017413962,34.985109186598635,weak,bullish,False,False
2021-01-18 00:00:00+03:00,20.682079277483076,31.365372583752663,8.634082149147229,56.82900076112476,strong,bullish,False,False
2021-01-25 00:00:00+03:00,23.019036662436456,27.922181873232194,8.482350121020499,53.39948266683041,strong,bullish,False,False
2021-02-01 00:00:00+03:00,25.189068519893166,25.987364109370528,7.894580806718529,53.3994826668304,strong,bullish,False,False
2021-02-08 00:00:00+03:00,26.480148297206547,23.99092348544879,9.500941097570571,43.2641854022805,strong,bullish,False,False
2021-02-15 00:00:00+03:00,27.54344544998553,22.753022741107042,9.437140520303755,41.36630843611227,strong,bullish,False,False
2021-02-22 00:00:00+03:00,26.297971242737354,19.877539048167932,16.228383321690742,10.106806548511042,strong,bullish,False,False
2021-03-01 00:00:00+03:00,24.993707227646947,18.828133629114944,16.026428096588827,8.03827503147164,strong,bullish,False,False
2021-03-08 00:00:00+03:00,23.78260492792014,18.08678933749375,15.395398955914406,8.038275031471633,strong,bullish,False,False
2021-03-15 00:00:00+03:00,22.503532140327128,17.41198085148896,15.479418432324358,5.875585901617944,strong,bullish,False,False
2021-03-22 00:00:00+03:00,23.01697897027475,14.843870885497633,27.381270139968073,29.691787759593787,strong,bearish,False,True
2021-03-29 00:00:00+03:00,22.6697127601928,17.01040647144033,24.55709026639338,18.155252029127475,strong,bearish,False,False
2021-04-05 00:00:00+03:00,22.271348174144425,16.443386281405314,23.22349020551431,17.09260855551552,strong,bearish,False,False
2021-04-12 00:00:00+03:00,21.90143820138522,15.770178411421437,22.27269843383858,17.092608555515515,strong,bearish,False,False
2021-04-19 00:00:00+03:00,22.62203661520784,14.393105697559752,27.9332191260309,31.989815994901928,strong,bearish,False,False
2021-04-26 00:00:00+03:00,23.21457071028996,13.778458073077227,26.11141520791113,30.917513946357484,strong,bearish,False,False
2021-05-03 00:00:00+03:00,23.60396466876422,13.79634632920674,24.884683718134816,28.666086128929617,strong,bearish,False,False
2021-05-10 00:00:00+03:00,23.96554477306175,13.342330393403088,24.065768137453208,28.666086128929617,strong,bearish,False,False
2021-05-17 00:00:00+03:00,24.27844344000025,13.09366499962815,23.45331924232831,28.346126110200714,strong,bearish,False,False
