datetime,supertrend,trend,up_band,dn_band,buy_signal,sell_signal
2020-07-06 00:00:00+03:00,3.6944010605029893,1.0,3.6944010605029893,4.810061626580308,False,False
2020-07-13 00:00:00+03:00,3.781011390902484,1.0,3.781011390902484,4.810061626580308,False,False
2020-07-20 00:00:00+03:00,3.781011390902484,1.0,3.781011390902484,4.7489936666156245,False,False
2020-07-27 00:00:00+03:00,4.619801998506959,-1.0,3.781011390902484,4.619801998506959,False,True
2020-08-03 00:00:00+03:00,4.555887706572499,-1.0,3.111829898641189,4.555887706572499,False,False
2020-08-10 00:00:00+03:00,4.555887706572499,-1.0,3.3655723623761613,4.555887706572499,False,False
2020-08-17 00:00:00+03:00,4.555887706572499,-1.0,3.540114457617073,4.555887706572499,False,False
2020-08-24 00:00:00+03:00,4.555887706572499,-1.0,3.609857940529076,4.555887706572499,False,False
2020-08-31 00:00:00+03:00,4.555887706572499,-1.0,3.609857940529076,4.555887706572499,False,False
2020-09-07 00:00:00+03:00,4.555887706572499,-1.0,3.656968759134128,4.555887706572499,False,False
2020-09-14 00:00:00+03:00,4.555887706572499,-1.0,3.794542451014411,4.555887706572499,False,False
2020-09-21 00:00:00+03:00,4.555887706572499,-1.0,3.8246530814186803,4.555887706572499,False,False
2020-09-28 00:00:00+03:00,3.8860054669664823,1.0,3.8860054669664823,4.555887706572499,True,False
2020-10-05 00:00:00+03:00,4.033215141124317,1.0,4.033215141124317,5.391177804596,False,False
2020-10-12 00:00:00+03:00,4.09230581546274,1.0,4.09230581546274,5.390806650772171,False,False
2020-10-19 00:00:00+03:00,4.12591391157447,1.0,4.12591391157447,5.390806650772171,False,False
2020-10-26 00:00:00+03:00,4.12591391157447,1.0,4.12591391157447,5.390806650772171,False,False
2020-11-02 00:00:00+03:00,4.12591391157447,1.0,4.12591391157447,5.390806650772171,False,False
2020-11-09 00:00:00+03:00,4.577730880464919,1.0,4.577730880464919,5.390806650772171,False,False
2020-11-16 00:00:00+03:00,4.577730880464919,1.0,4.577730880464919,6.750634376650817,False,False
2020-11-23 00:00:00+03:00,4.577730880464919,1.0,4.577730880464919,6.750634376650817,False,False
2020-11-30 00:00:00+03:00,4.577730880464919,1.0,4.577730880464919,6.7134432294437385,False,False
2020-12-07 00:00:00+03:00,4.945686613392455,1.0,4.945686613392455,6.7134432294437385,False,False
2020-12-14 00:00:00+03:00,5.52127126833085,1.0,5.52127126833085,8.468521653380593,False,False
2020-12-21 00:00:00+03:00,5.52127126833085,1.0,5.52127126833085,8.29424613444561,False,False
2020-12-28 00:00:00+03:00,5.717095468850856,1.0,5.717095468850856,8.29424613444561,False,False
2021-01-04 00:00:00+03:00,5.717095468850856,1.0,5.717095468850856,8.29424613444561,False,False
2021-01-11 00:00:00+03:00,5.903409306445317,1.0,5.903409306445317,8.29424613444561,False,False
2021-01-18 00:00:00+03:00,6.038492403124005,1.0,6.038492403124005,8.29424613444561,False,False
2021-01-25 00:00:00+03:00,6.038492403124005,1.0,6.038492403124005,8.29424613444561,False,False
2021-02-01 00:00:00+03:00,6.038492403124005,1.0,6.038492403124005,8.29424613444561,False,False
2021-02-08 00:00:00+03:00,6.038492403124005,1.0,6.038492403124005,8.29424613444561,False,False
2021-02-15 00:00:00+03:00,6.038492403124005,1.0,6.038492403124005,8.29424613444561,False,False
2021-02-22 00:00:00+03:00,6.038492403124005,1.0,6.038492403124005,8.29424613444561,False,False
2021-03-01 00:00:00+03:00,6.038492403124005,1.0,6.038492403124005,8.29424613444561,False,False
2021-03-08 00:00:00+03:00,6.493311803469208,1.0,6.493311803469208,8.29424613444561,False,False
2021-03-15 00:00:00+03:00,6.66482213680982,1.0,6.66482213680982,8.29424613444561,False,False
2021-03-22 00:00:00+03:00,6.66482213680982,1.0,6.66482213680982,8.29424613444561,False,False
2021-03-29 00:00:00+03:00,6.66482213680982,1.0,6.66482213680982,8.29424613444561,False,False
2021-04-05 00:00:00+03:00,6.66482213680982,1.0,6.66482213680982,8.29424613444561,False,False
2021-04-12 00:00:00+03:00,6.66482213680982,1.0,6.66482213680982,8.29424613444561,False,False
2021-04-19 00:00:00+03:00,6.77176150547325,1.0,6.77176150547325,10.863500365377767,False,False
2021-04-26 00:00:00+03:00,7.129505933369755,1.0,7.129505933369755,10.863500365377767,False,False
2021-05-03 00:00:00+03:00,7.474232232979198,1.0,7.474232232979198,10.863500365377767,False,False
2021-05-10 00:00:00+03:00,7.9080378561054445,1.0,7.9080378561054445,10.863500365377767,False,False
2021-05-17 00:00:00+03:00,7.9080378561054445,1.0,7.9080378561054445,10.863500365377767,False,False
2021-05-24 00:00:00+03:00,7.9080378561054445,1.0,7.9080378561054445,10.863500365377767,False,False
2021-05-31 00:00:00+03:00,7.9080378561054445,1.0,7.9080378561054445,10.863500365377767,False,False
2021-06-07 00:00:00+03:00,7.9080378561054445,1.0,7.9080378561054445,10.863500365377767,False,False
2021-06-14 00:00:00+03:00,7.9080378561054445,1.0,7.9080378561054445,10.863500365377767,False,False
2021-06-21 00:00:00+03:00,7.9080378561054445,1.0,7.9080378561054445,10.604340428728362,False,False
2021-06-28 00:00:00+03:00,7.9080378561054445,1.0,7.9080378561054445,10.552649754885124,False,False
2021-07-05 00:00:00+03:00,7.9080378561054445,1.0,7.9080378561054445,10.475789144796828,False,False
2021-07-12 00:00:00+03:00,7.9080378561054445,1.0,7.9080378561054445,10.45040889824604,False,False
2021-07-19 00:00:00+03:00,7.9080378561054445,1.0,7.9080378561054445,10.249453592757678,False,False
