datetime,open,high,low,close,volume,symbol
2022-07-04 00:00:00+03:00,13.41954930286075,13.604646358101869,13.234452247619629,13.234452247619629,1376533,ULKER
2022-07-05 00:00:00+03:00,13.28072672795195,13.410294225274242,13.012335777282715,13.012335777282715,869396,ULKER
2022-07-06 00:00:00+03:00,13.141903284573727,13.873037315062613,13.123394020347522,13.567626953125,3888700,ULKER
2022-07-07 00:00:00+03:00,13.604646403952685,13.97484139829495,13.558371919333355,13.8452730178833,2682685,ULKER
2022-07-08 00:00:00+03:00,13.873037002226704,13.873037002226704,13.808253254977286,13.863781929016113,748056,ULKER
2022-07-13 00:00:00+03:00,13.873037317064746,14.048880181607162,13.61390143957382,13.678685188293457,2247779,ULKER
2022-07-14 00:00:00+03:00,13.697194726013311,13.76197847185198,13.52135186929072,13.549117088317871,1226040,ULKER
2022-07-18 00:00:00+03:00,13.660175941352263,13.76197910127087,13.650920867919922,13.650920867919922,1864245,ULKER
2022-07-19 00:00:00+03:00,13.66017592406458,13.752724010433722,13.61390143957382,13.678685188293457,2282679,ULKER
2022-07-20 00:00:00+03:00,13.724959069357707,13.761978478800257,13.63241010444516,13.660175323486328,2426043,ULKER
2022-07-21 00:00:00+03:00,13.678684579995211,13.706449799022362,13.549117088317871,13.549117088317871,2531738,ULKER
2022-07-22 00:00:00+03:00,13.56762635172363,13.650920243580401,13.52135186929072,13.549117088317871,2555865,ULKER
2022-07-25 00:00:00+03:00,13.650920531883713,13.76197876250081,13.62315619488253,13.6416654586792,2584870,ULKER
2022-07-26 00:00:00+03:00,13.669430694988215,13.7527237060935,13.604646065089845,13.613901138305664,3525573,ULKER
2022-07-27 00:00:00+03:00,13.660175605088227,13.72495935229511,13.62315619488253,13.6416654586792,2917568,ULKER
2022-07-28 00:00:00+03:00,13.687940296430332,13.863782278806347,13.604646400658183,13.623156547546387,5996089,ULKER
2022-07-29 00:00:00+03:00,13.687940562243377,13.715704900502468,13.604646664853702,13.632411003112793,3815161,ULKER
2022-08-01 00:00:00+03:00,13.687940280844636,13.789743440776688,13.650920869722764,13.761979103088379,4803942,ULKER
2022-08-02 00:00:00+03:00,13.78048894264086,13.87303702707546,13.512097997339504,13.586136817932129,5518307,ULKER
2022-08-03 00:00:00+03:00,13.576881765538078,13.697195069838799,13.576881765538078,13.66943073272705,3054476,ULKER
2022-08-04 00:00:00+03:00,13.706450244034755,14.761503888175753,13.697195170725216,14.66895580291748,20527600,ULKER
2022-08-05 00:00:00+03:00,14.780014339794148,15.224248159083091,14.724484781403385,14.955856323242188,12958632,ULKER
2022-08-08 00:00:00+03:00,15.085423143663041,15.177972109283152,14.835543231280848,14.937345504760742,6292415,ULKER
2022-08-09 00:00:00+03:00,14.937345509117721,14.946600582204901,14.613425894577547,14.687464714050293,4742173,ULKER
2022-08-10 00:00:00+03:00,14.678209668771705,15.085423176643289,14.65044533206991,14.881816864013672,6687690,ULKER
2022-08-11 00:00:00+03:00,14.90032706452621,15.46487240417363,14.863306771972432,15.27052116394043,10745772,ULKER
2022-08-12 00:00:00+03:00,15.279776872276665,15.418599444674921,15.122444152832031,15.122444152832031,5626617,ULKER
2022-08-15 00:00:00+03:00,15.21499245733042,15.252010984579188,14.891071959086352,14.965110778808594,3111088,ULKER
2022-08-16 00:00:00+03:00,15.029894503239703,15.205737361779876,14.298760497601913,14.881816864013672,5089304,ULKER
2022-08-17 00:00:00+03:00,14.900327359168262,15.446364328560946,14.900327359168262,15.335305213928223,6734611,ULKER
2022-08-18 00:00:00+03:00,14.668955769159849,14.77075892749338,14.5393873909616,14.72448444366455,10142943,ULKER
2022-08-19 00:00:00+03:00,14.7522487944013,14.872562099421284,14.54864247754813,14.585661888122559,4202489,ULKER
2022-08-22 00:00:00+03:00,14.650445721402344,15.27052151409899,14.576406899821762,15.14095401763916,7956900,ULKER
2022-08-23 00:00:00+03:00,15.279776531889983,16.15898731430934,15.177972490627578,15.696244239807129,12806688,ULKER
2022-08-24 00:00:00+03:00,15.77953798618422,16.760554565873914,15.686990784333066,16.436634063720703,16891558,ULKER
2022-08-25 00:00:00+03:00,16.492162792325672,16.723534328166885,16.131223761285295,16.464399337768555,10266148,ULKER
2022-08-26 00:00:00+03:00,16.70502342459513,16.945650022792062,15.881341359200555,16.196006774902344,7978478,ULKER
2022-08-29 00:00:00+03:00,16.196008046339593,16.473653192472643,16.12196922302246,16.12196922302246,4842759,ULKER
