datetime,open,high,low,close,volume,symbol
2022-07-04 00:00:00+03:00,13.231339027658937,13.250911528400929,12.70286750793457,12.70286750793457,99474378,EREGL
2022-07-05 00:00:00+03:00,12.86923823255225,12.98667697270435,12.526711529265583,12.761587142944336,132642514,EREGL
2022-07-06 00:00:00+03:00,12.83009179338262,13.123686765614382,12.58542947207493,13.045394897460938,152920992,EREGL
2022-07-07 00:00:00+03:00,13.113899724813916,13.113899724813916,12.712653677111332,12.83009147644043,94878884,EREGL
2022-07-08 00:00:00+03:00,12.830092601941338,13.064969154516398,12.78116088124625,12.976890563964844,49685438,EREGL
2022-07-13 00:00:00+03:00,12.986677562493158,12.996463346856316,12.624576474986052,12.712655067443848,71489258,EREGL
2022-07-14 00:00:00+03:00,12.67350829016523,12.879024681176027,12.55607048577516,12.70286750793457,76500330,EREGL
2022-07-18 00:00:00+03:00,12.869237716287918,13.417281726198981,12.869237716287918,13.368349075317383,122747846,EREGL
2022-07-19 00:00:00+03:00,13.368349736621536,13.593439568486533,13.211765992704702,13.554293632507324,74804974,EREGL
2022-07-20 00:00:00+03:00,13.60322506535666,13.867460827623315,13.60322506535666,13.818528175354004,86479588,EREGL
2022-07-21 00:00:00+03:00,13.818527859408164,13.838101293193448,13.583652253860903,13.603224754333496,76209628,EREGL
2022-07-22 00:00:00+03:00,13.701089994864933,13.945752316201808,13.671730777632062,13.7695951461792,92037344,EREGL
2022-07-25 00:00:00+03:00,13.798955476257186,14.024044366825557,13.798955476257186,13.916393280029297,68008074,EREGL
2022-07-26 00:00:00+03:00,13.965326153358129,14.082763958995091,13.485787280366301,13.495573997497559,90638238,EREGL
2022-07-27 00:00:00+03:00,13.564078360289074,13.613011009780903,13.280270113211646,13.319416046142578,65676926,EREGL
2022-07-28 00:00:00+03:00,13.456428487619918,13.613012233418546,13.260698805371632,13.299844741821289,71241144,EREGL
2022-07-29 00:00:00+03:00,13.299845040871173,13.603225821849412,13.172620511220929,13.515148162841797,82421302,EREGL
2022-08-01 00:00:00+03:00,13.55429356395465,13.779382461368497,13.55429356395465,13.720664024353027,85153998,EREGL
2022-08-02 00:00:00+03:00,13.730449877757396,13.838101901684768,13.534720197861354,13.554293632507324,105576734,EREGL
2022-08-03 00:00:00+03:00,13.632584768484024,13.69130320262644,13.456427599431409,13.534719467163086,73666318,EREGL
2022-08-04 00:00:00+03:00,13.642371421201391,13.750023446176101,13.524933612121224,13.622798919677734,94145514,EREGL
2022-08-05 00:00:00+03:00,13.681516956427906,13.701090390690425,13.348776973779534,13.495573997497559,103284936,EREGL
2022-08-08 00:00:00+03:00,13.583652757636218,14.082764137919149,13.554293539182142,14.043618202209473,156504290,EREGL
2022-08-09 00:00:00+03:00,14.063190301416261,14.170841388212521,13.857673911486891,13.916393280029297,94662272,EREGL
2022-08-10 00:00:00+03:00,13.828315399410462,13.935966491699219,13.505361189231444,13.935966491699219,127648172,EREGL
2022-08-11 00:00:00+03:00,14.092550390837243,14.170842264862012,13.896820705775317,14.004472732543945,104444854,EREGL
2022-08-12 00:00:00+03:00,14.033831645841987,14.053404147264846,13.73044994062938,13.789169311523438,86624820,EREGL
2022-08-15 00:00:00+03:00,13.847887820419867,13.857674537838067,13.603225484841335,13.622798919677734,56673278,EREGL
2022-08-16 00:00:00+03:00,13.642370932116522,13.750022953231861,13.084541125655983,13.58365249633789,107550792,EREGL
2022-08-17 00:00:00+03:00,13.632585060473936,13.85767395169541,13.564078974756907,13.671730995178223,106419084,EREGL
2022-08-18 00:00:00+03:00,13.701090773103797,14.669953396635364,13.583652964189007,14.425291061401367,437380584,EREGL
2022-08-19 00:00:00+03:00,14.474223270968906,14.914615274214114,14.395931400761434,14.542728424072266,201451310,EREGL
2022-08-22 00:00:00+03:00,14.630806739060162,14.787390476560608,14.317639264059272,14.405717849731445,139200226,EREGL
