datetime,adx,plus_di,minus_di,dx,trend_strength,trend_direction,di_bullish_cross,di_bearish_cross
2022-07-04 00:00:00+03:00,0.0,0.0,0.0,0.0,weak,neutral,False,False
2022-07-05 00:00:00+03:00,7.142857142857142,0.0,3.788926870070041,100.0,weak,bearish,False,True
2022-07-06 00:00:00+03:00,7.931375669046277,2.383428682950287,3.4427515633944545,18.182116509505025,weak,bearish,False,False
2022-07-07 00:00:00+03:00,9.837910303941594,6.487865745771025,3.150713792502926,34.62286055758073,weak,bullish,True,False
2022-07-08 00:00:00+03:00,12.70295669888472,8.727755665119519,2.913243988136628,49.94855983314536,weak,bullish,False,False
2022-07-13 00:00:00+03:00,17.374770593692954,19.5219250939185,2.3994783209336092,78.10835122620001,weak,bullish,False,False
2022-07-14 00:00:00+03:00,22.270940367956754,24.841258264594725,1.8811007650526328,85.92114743338618,strong,bullish,False,False
2022-07-18 00:00:00+03:00,26.81738372977314,23.86582291549719,1.8072360613446912,85.92114743338618,strong,bullish,False,False
2022-07-19 00:00:00+03:00,31.44911122841536,34.81955322774879,1.514860042440863,91.66156871076421,strong,bullish,False,False
2022-07-20 00:00:00+03:00,35.830484650997604,37.21796670341433,1.3922177803117137,92.78833914456678,strong,bullish,False,False
2022-07-21 00:00:00+03:00,37.69355170901138,33.341980818800536,7.8429686506676735,61.913423463190455,strong,bullish,False,False
2022-07-22 00:00:00+03:00,38.46109682731772,30.834759602294344,10.710550609244347,48.43918336530016,strong,bullish,False,False
2022-07-25 00:00:00+03:00,39.173817294316464,29.54232331609511,10.261618805296353,48.43918336530015,strong,bullish,False,False
2022-07-26 00:00:00+03:00,39.37086090456758,28.344538908397077,11.596353162839444,41.932427837832044,strong,bullish,False,False
2022-07-27 00:00:00+03:00,39.954178254544814,30.07483585960768,10.694291790319676,47.5373038042489,strong,bullish,False,False
2022-07-28 00:00:00+03:00,40.22285570819991,28.342959540310872,11.100145026614136,43.7156626057161,very_strong,bullish,False,False
2022-07-29 00:00:00+03:00,40.47234191516535,27.070340896929142,10.601740776168132,43.7156626057161,very_strong,bullish,False,False
2022-08-01 00:00:00+03:00,40.73668113613663,26.090562262009055,10.102824561365908,44.173091008763244,very_strong,bullish,False,False
2022-08-02 00:00:00+03:00,40.77605840873217,24.857060840951053,10.32932067594061,41.28796295247415,very_strong,bullish,False,False
2022-08-03 00:00:00+03:00,40.838286960208364,23.809863405281256,9.80866718926121,41.647258129398914,very_strong,bullish,False,False
2022-08-04 00:00:00+03:00,40.89607061515055,23.243382234344654,9.575300656235756,41.64725812939891,very_strong,bullish,False,False
2022-08-05 00:00:00+03:00,40.37407346552114,22.358052591174623,11.115064895236134,33.58811052033877,very_strong,bullish,False,False
2022-08-08 00:00:00+03:00,39.88936182657955,21.60224511368353,10.739323353062005,33.58811052033877,strong,bullish,False,False
2022-08-09 00:00:00+03:00,40.647046492150736,29.105138827910167,9.57357111289693,50.49694714457604,very_strong,bullish,False,False
2022-08-10 00:00:00+03:00,41.350610824466834,27.79857959889201,9.143803786715264,50.49694714457605,very_strong,bullish,False,False
2022-08-11 00:00:00+03:00,42.08507063904948,27.376756819782347,8.732464935761591,51.6330482286239,very_strong,bullish,False,False
2022-08-12 00:00:00+03:00,43.535362416577314,33.32709592906426,7.718866557080484,62.389155524439104,very_strong,bullish,False,False
2022-08-15 00:00:00+03:00,45.41653930502326,38.31362198362217,6.79523448359554,69.87183885482048,very_strong,bullish,False,False
2022-08-16 00:00:00+03:00,44.98055688397778,34.07893304692965,14.845410754739628,39.312785410386596,very_strong,bullish,False,False
2022-08-17 00:00:00+03:00,44.35649740169251,30.879808655727263,14.450438814333024,36.24372413198385,very_strong,bullish,False,False
2022-08-18 00:00:00+03:00,43.81982394374404,29.05975415413491,13.41189511320295,36.843068990414025,very_strong,bullish,False,False
2022-08-19 00:00:00+03:00,43.6200308107928,29.825371505113665,12.47330418016739,41.022720082426574,very_strong,bullish,False,False
2022-08-22 00:00:00+03:00,42.78676838343713,28.505679441331527,14.699683574500451,31.954356827813413,very_strong,bullish,False,False
2022-08-23 00:00:00+03:00,41.89368343793952,27.827265875129342,14.890728299477551,30.28357914647063,very_strong,bullish,False,False
2022-08-24 00:00:00+03:00,39.71845612730073,25.70137137448448,20.424356925964094,11.440501088996502,strong,bullish,False,False
2022-08-25 00:00:00+03:00,37.541777872727,24.214256610473107,20.115946788611055,9.24496056326852,strong,bullish,False,False
2022-08-26 00:00:00+03:00,35.52057663633711,23.126657404774964,19.21242585459663,9.244960563268531,strong,bullish,False,False
2022-08-29 00:00:00+03:00,33.2824034187554,22.39543632873004,20.595759692830462,4.186151590193074,strong,bullish,False,False
2022-08-31 00:00:00+03:00,31.01848688221963,21.243448461883407,21.928839578532084,1.5875719072546084,strong,bearish,False,True
2022-09-01 00:00:00+03:00,28.837949655568437,20.75486592941908,20.552063072535983,0.49096570910293885,strong,bullish,True,False
2022-09-02 00:00:00+03:00,26.81316508796376,19.583536421814387,19.392179024097423,0.49096570910293574,strong,bullish,False,False
2022-09-05 00:00:00+03:00,25.29869725312966,20.68628332751795,18.488345565823128,5.610615400286349,strong,bullish,False,False
2022-09-06 00:00:00+03:00,24.47688552881067,17.5648359162727,23.18569197324248,13.793333112663769,strong,bearish,False,True
2022-09-07 00:00:00+03:00,23.45042996858614,17.220415382299873,21.09251459506673,10.106507685667225,strong,bearish,False,False
2022-09-08 00:00:00+03:00,22.49729266266336,16.271242557153926,19.929915364840856,10.10650768566722,strong,bearish,False,False
