datetime,vixfix,bb_upper,bb_middle,bb_lower,range_high,range_low,high_volatility,market_bottom,vix_level,position_factor,buy_zone,sell_zone,vix_trend
2023-05-04 00:00:00+03:00,19.561234719533818,22.71465044843307,11.87416515134004,1.0336798542470103,18.439977142221778,1.0007950481552723,True,False,normal,0.8382085031162909,True,False,-1
2023-05-05 00:00:00+03:00,22.05971844165839,24.140714924466195,12.600086999940983,1.0594590754157718,18.75076067540963,1.0007950481552723,True,True,high,0.8104475728704623,True,False,-1
2023-05-08 00:00:00+03:00,19.320323242302308,24.910761501208732,13.082741765307523,1.2547220294063148,18.75076067540963,1.0007950481552723,True,False,normal,0.8408852973077521,True,False,-1
2023-05-09 00:00:00+03:00,17.766495868708613,25.379746660811648,13.48177237001644,1.5837980792212303,18.75076067540963,1.0007950481552723,False,False,normal,0.8581500459032376,False,False,1
2023-05-10 00:00:00+03:00,17.893414528967806,25.7209864803594,13.989589463395635,2.258192446431872,18.75076067540963,1.0007950481552723,False,False,normal,0.8567398385670244,False,False,1
2023-05-11 00:00:00+03:00,17.70304448625566,25.74073927957587,14.59353531705232,3.446331354528768,18.75076067540963,1.0007950481552723,False,False,normal,0.8588550612638259,False,False,1
2023-05-12 00:00:00+03:00,10.983403131506876,25.242062078765123,14.89496526054632,4.547868442327516,18.75076067540963,1.0007950481552723,False,False,normal,0.933517742983257,False,True,1
2023-05-15 00:00:00+03:00,18.181815147329047,24.95611126801722,15.531976107879458,6.107840947741696,18.75076067540963,1.0007950481552723,False,False,normal,0.8535353872518995,False,False,1
2023-05-16 00:00:00+03:00,17.374510840633498,24.581748491671544,16.055604119911745,7.529459748151947,18.75076067540963,1.0007950481552723,False,False,normal,0.8625054351040722,False,False,1
2023-05-17 00:00:00+03:00,13.137263740278533,24.303685546616634,16.243241212703957,8.18279687879128,18.75076067540963,1.0007950481552723,False,False,normal,0.9095859584413496,False,True,1
2023-05-18 00:00:00+03:00,13.603186853543486,24.135549076618616,16.384095029271702,8.632640981924787,18.75076067540963,1.0007950481552723,False,False,normal,0.904409034960628,False,True,1
2023-05-22 00:00:00+03:00,15.992032142253915,23.894776808755744,16.662672733602516,9.43056865844929,18.75076067540963,1.157156971498251,False,False,normal,0.877866309530512,False,True,1
2023-05-23 00:00:00+03:00,16.1247446496684,23.517558440499446,16.963120509632414,10.408682578765383,18.75076067540963,3.029600481707496,False,False,normal,0.8763917261147955,False,True,-1
2023-05-24 00:00:00+03:00,13.464134900675093,23.300227082184108,17.069600055876798,10.838973029569487,18.75076067540963,5.004352304243094,False,False,normal,0.9059540566591656,False,True,1
2023-05-25 00:00:00+03:00,13.52821800578205,23.244940001807564,17.103110377303675,10.961280752799787,18.75076067540963,5.004352304243094,False,False,normal,0.9052420221579772,False,True,1
2023-05-26 00:00:00+03:00,11.805555433986605,23.459993411172338,16.882906884283496,10.305820357394655,18.75076067540963,5.004352304243094,False,False,normal,0.9243827174001489,False,True,1
2023-05-29 00:00:00+03:00,7.622375366084125,24.225203292798227,16.45049746472285,8.675791636647475,18.75076067540963,5.004352304243094,False,False,low,0.9708624959323986,False,True,1
2023-05-30 00:00:00+03:00,3.636366330526195,25.069611098880046,15.623784621809108,6.177958144738172,18.75076067540963,3.672729993831457,False,False,low,1.0151514852163757,False,True,1
2023-05-31 00:00:00+03:00,6.293708799785357,24.84354509551122,14.88728186925174,4.93101864299226,18.75076067540963,3.672729993831457,False,False,low,0.9856254577801628,False,True,1
2023-06-01 00:00:00+03:00,5.8042051893726345,24.294947366286166,14.09278759094262,3.8906278155990766,18.75076067540963,3.672729993831457,False,False,low,0.9910643867847485,False,True,1
2023-06-02 00:00:00+03:00,4.405605543205765,24.0647212078455,13.335006132126216,2.6052910564069283,18.75076067540963,3.672729993831457,False,False,low,1.0066043828532694,False,True,1
2023-06-05 00:00:00+03:00,3.488365903681951,23.171324832433072,12.406438505227396,1.6415521780217208,18.75076067540963,3.5232495627187705,False,False,low,1.0167959344035338,False,True,1
2023-06-06 00:00:00+03:00,1.9781780590279932,22.744147011262278,11.539331246063679,0.334515480865079,18.75076067540963,1.9979598396182732,False,False,low,1.0335757993441335,False,True,1
2023-06-07 00:00:00+03:00,3.48611627453843,22.17833400785969,10.825312266355171,-0.5277094751493454,18.75076067540963,1.9979598396182732,False,False,low,1.0168209302829063,False,True,1
2023-06-08 00:00:00+03:00,2.5112743584259016,21.477030028284872,10.056205257828076,-1.3646195126287193,18.75076067540963,1.9979598396182732,False,False,low,1.0276525071286011,False,True,1
2023-06-09 00:00:00+03:00,1.4166132665832296,20.68946114752333,9.241883696844454,-2.205693753834421,18.75076067540963,1.4307793992490618,False,False,low,1.0398154081490751,False,True,1
2023-06-12 00:00:00+03:00,0.9014812889712851,20.737090699008604,8.737787604717676,-3.2615154895732505,18.75076067540963,0.9104961018609979,False,False,low,1.045539096789208,False,True,1
2023-06-13 00:00:00+03:00,5.151313376248794,19.31689728663526,8.086262516163663,-3.1443722543079353,18.75076067540963,0.9104961018609979,False,False,low,0.9983187402639023,False,True,-1
2023-06-14 00:00:00+03:00,7.791373468147955,17.95197545588627,7.607105647539385,-2.7377641608075027,18.75076067540963,0.9104961018609979,False,False,low,0.9689847392428005,False,False,-1
2023-06-15 00:00:00+03:00,7.018667856140992,17.31400261277421,7.3011758533325075,-2.711650906109197,18.75076067540963,0.9104961018609979,False,False,low,0.977570357153989,False,True,-1
2023-06-16 00:00:00+03:00,5.924013206659414,16.491877506400762,6.917217170988304,-2.6574431644241523,18.75076067540963,0.9104961018609979,False,False,low,0.9897331865926732,False,True,-1
2023-06-19 00:00:00+03:00,7.533808430155149,15.077066100354987,6.494305985383366,-2.088454129588256,18.75076067540963,0.9104961018609979,False,False,low,0.9718465729982761,False,False,-1
2023-06-20 00:00:00+03:00,8.048936300601495,13.436312872423574,6.090515567930021,-1.255281736563533,18.75076067540963,0.9104961018609979,False,False,low,0.9661229299933167,False,False,-1
2023-06-21 00:00:00+03:00,7.469418613617243,12.312771474886056,5.790779753577128,-0.7312119677317988,18.75076067540963,0.9104961018609979,False,False,low,0.9725620154042528,False,False,-1
2023-06-22 00:00:00+03:00,7.791373523707598,11.020165103053223,5.503937529473406,-0.012290044106411102,18.75076067540963,0.9104961018609979,False,False,low,0.9689847386254711,False,False,-1
2023-06-23 00:00:00+03:00,3.283969015009816,9.80457158303432,5.0778582085245665,0.35114483401481245,18.75076067540963,0.9104961018609979,False,False,low,1.0190670109443354,False,True,1
