datetime,vixfix,bb_upper,bb_middle,bb_lower,range_high,range_low,high_volatility,market_bottom,vix_level,position_factor,buy_zone,sell_zone,vix_trend
2024-03-12 00:00:00+03:00,6.127450896739929,15.133586779874676,6.148349370623008,-2.8368880386286586,12.63888184032095,0.6965518602438926,False,False,low,0.8811021062259956,False,True,1
2024-03-13 00:00:00+03:00,10.04901150766842,15.498437170316137,6.527500644897232,-2.4434358805216725,12.63888184032095,0.6965518602438926,False,False,normal,0.8030676990843045,False,False,-1
2024-03-14 00:00:00+03:00,11.601305046286297,15.986186568629558,7.007399044002566,-1.9713884806244248,12.63888184032095,0.6965518602438926,False,False,normal,0.7721788979120477,False,False,-1
2024-03-15 00:00:00+03:00,11.928099772617283,16.302737658226228,7.562067736527931,-1.1786021851703659,12.63888184032095,0.6965518602438926,False,False,normal,0.7656760702736827,False,False,-1
2024-03-18 00:00:00+03:00,10.620911373105915,16.276133925773095,8.055551102274167,-0.16503172122475895,12.63888184032095,0.6965518602438926,False,False,normal,0.7916875697502174,False,False,1
2024-03-19 00:00:00+03:00,10.539209947890352,16.315924567845606,8.455877828533385,0.5958310892211633,12.63888184032095,0.6965518602438926,False,False,normal,0.7933133312548492,False,False,1
2024-03-20 00:00:00+03:00,4.901951701784428,15.96605719276866,8.63153102311789,1.2970048534671204,12.63888184032095,0.6965518602438926,False,False,low,0.905488087374539,False,True,1
2024-03-21 00:00:00+03:00,5.5427199849174285,15.794595481924517,8.745268484704772,1.695941487485026,12.63888184032095,0.6965518602438926,False,False,low,0.8927375581719202,False,True,1
2024-03-22 00:00:00+03:00,3.378377023837271,15.833976112553813,8.726278840261871,1.6185815679699287,12.63888184032095,0.6965518602438926,False,False,low,0.9358054172656993,False,True,1
2024-03-25 00:00:00+03:00,3.908559515077715,15.876363525331534,8.701118811642782,1.5258740979540306,12.63888184032095,0.6965518602438926,False,False,low,0.925255414222126,False,True,1
2024-03-26 00:00:00+03:00,4.64602227860382,15.90684284082131,8.676066920721926,1.4452910006225412,12.63888184032095,0.6965518602438926,False,False,low,0.910580779491131,False,True,1
2024-03-27 00:00:00+03:00,3.6873186496856802,16.04202973089773,8.558145648106503,1.0742615653152763,12.63888184032095,0.6965518602438926,False,False,low,0.929657845162061,False,True,1
2024-03-28 00:00:00+03:00,3.854543512517778,16.149560291592437,8.444500469428673,0.7394406472649102,12.63888184032095,0.6965518602438926,False,False,low,0.9263302686370194,False,True,1
2024-03-29 00:00:00+03:00,1.5272718287243772,16.420751696047837,8.116452717591939,-0.18784626086396017,12.63888184032095,0.6965518602438926,False,False,low,0.9726402161605552,False,True,1
